SN505,SN508,SN515,SN517,SN521,SN528,SN529,SN531,SN534,SN553,SN575,SN598,SN579,SN601,SN655,SN667,SN674,SN677,SN683,SN735,SN747,SN753,SN756,SN758,SN767,SN787,SN788,SN799,SN804,SN810,SN812,SN820,GeneID,Drug
-0.004083318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ENSG00000169032,E-6201
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.190568665,0,0.852731988,0,-0.852731988,0,0,0.307097739,0,0,0,ENSG00000167601,BEMCENTINIB
-0.062272084,0.084667915,0.015172212,-0.023560579,-0.00214952,0.070342497,0.052065896,-0.005659588,0.034638604,-0.004547007,-0.082485286,-0.09321815,0,-0.00448087,0.016339196,0.291469511,0.037776244,0.013196297,0.069034012,-0.006439194,0.036553611,0.149690785,0.106713616,1.651752445,-0.013394474,0,0.061411541,0.011561987,-0.000893976,0.187661694,-0.027884075,0.415345448,ENSG00000113580,MOMETASONE FUROATE
-0.127247071,0.707970711,0.997576279,0.195459161,0.002389491,0.028198348,0.603338373,-0.004589255,0.213433515,-0.114464025,-0.009018594,-0.948103158,0,-0.067750447,0.039022433,0.285973769,0.259049951,-0.775720766,0.594633335,0,0.011278197,1.103693343,0.546431444,1.508345934,0,0,0.208386246,0.02856385,0.02060627,0.012113677,0,0.834691412,ENSG00000196639,ESMIRTAZAPINE
-0.062272084,0.084667915,0.015172212,-0.023560579,-0.00214952,0.070342497,0.052065896,-0.005659588,0.034638604,-0.004547007,-0.082485286,-0.09321815,0,-0.00448087,0.016339196,0.291469511,0.037776244,0.013196297,0.069034012,-0.006439194,0.036553611,0.149690785,0.106713616,1.651752445,-0.013394474,0,0.061411541,0.011561987,-0.000893976,0.187661694,-0.027884075,0.415345448,ENSG00000113580,HYDROCORTISONE CYPIONATE
0,0,0,0,0,0,0,0,0,0,0,-0.811103765,0,-0.369191504,0,0,0,0,0,0,0,0,0,0.811103765,0,0,0,0,0,0,0,0,ENSG00000183873,NERISPIRDINE
0,0,0,0,0,0.194483081,0,0,0,0,0,-0.40094929,0,0,0,0,0,0,0.40094929,0,0,0,0,0.40094929,0.200474645,0.240584518,0,0,0,0,0,0,ENSG00000177272,NERISPIRDINE
-0.544364463,1.631979797,0,0,0,0,0,0,3.863467135,0,0,0,0,2.078222337,0,0,0,-0.544364463,0,0,0,0.544364463,0,0.544364463,0,0,0,0,-1.031313005,0,-0.544364463,0,ENSG00000170745,NERISPIRDINE
1.402431183,0.283928752,0,0,0.288033258,-0.867719593,0,0.47580537,0,0.891785774,0,0,-0.026203708,0,-0.545301266,0,0.480503803,2.207785826,-1.041148888,0,0,0,1.155195809,0,1.546551451,0,0,0,0.105291197,0.006212032,1.186029185,-0.391073467,ENSG00000136531,NERISPIRDINE
0,0.139894921,0,0,0,0.414890618,0,0.307006022,0,0.237398508,0,0,0.139666978,0,0,0,0,0,0.227284054,0,0.059080758,0,0.230471188,-0.332014927,0,0,0,0,0.362057522,0,0,0,ENSG00000131398,NERISPIRDINE
-1.779576922,1.251451807,0,0,-0.018469261,0.286540103,0,0.061414986,0,0.809459817,0,0,1.124375274,0,-0.580166741,0,0.686576124,-1.779576922,-0.114542378,0,0,0,-0.301533684,0,-1.137965865,0,0,0,0.514591564,0.233318914,0.982740158,0.174949224,ENSG00000196876,NERISPIRDINE
0.327167586,1.698819861,0.118742229,0,0.177276053,0,0.255498505,0,0.7951795,0,0.187762044,-0.348222935,0,1.093188468,0.062697833,-0.303776825,0.341659609,-0.354990318,0.100005886,0.68849338,0,0.05102885,0.666309598,-0.452045154,0.387482366,0,0,0.347066912,0.687055072,0,0,-0.607285724,ENSG00000162975,NERISPIRDINE
2.208776162,0.8243181,0,0,0.368225261,0.964685697,0,0.28142713,0,-0.387381021,0,0,1.545181228,0,-0.611354484,0,0.962495825,0.599583203,-0.111725976,0,0,0,1.232098922,0,-0.775342242,0,0,0,-0.010989955,0.531964878,0.92316509,-0.59827928,ENSG00000129159,NERISPIRDINE
0,0,-0.093488021,0,0,0,0.440932386,-0.015898338,0.856527814,0,0,0.081384172,0.197990003,0,0,0,0,-0.15963719,0,1.270139232,0.203765364,0,0,0,0,0,1.240191972,0.091170453,1.381243847,0.19466822,0.222445,-0.302541227,ENSG00000055118,NERISPIRDINE
-0.949584083,2.332305602,0,0,0.366058028,-0.068607696,0.395230967,0,1.372286963,0,0,0,0.631878959,0.392322466,0.222526276,0.286215711,0,1.494893064,-0.761045967,0,0,-0.526865322,0.248144091,0,0,0,0,0,0,0,0,0.395777429,ENSG00000153253,NERISPIRDINE
0,0,-0.02151313,0,0,0,0,0.29174922,0.597512497,0,0.195620414,1.102789665,0,0,0,0.113021592,-0.377775235,0.013902433,-0.100429406,0.049003652,0,0,0,0,0,0,-0.05511403,0.068854501,0,0,0,0.006178182,ENSG00000077782,BRIVANIB ALANINATE
0,0.197069689,0.476865255,0,0.10703119,0.476865255,0,0.288259457,0.325064683,0.238432628,0.357648941,0,0,0,-0.027767837,0,0.202777377,0,0,0.476865255,0,0.156856173,0,-0.238432628,0.237065346,0,0.394066165,0,1.142081591,0,0,1.572706777,ENSG00000128052,BRIVANIB ALANINATE
1.431700517,0.042094076,0,0,0,0,0.003664842,0,0.089354789,0.260161998,0.04729771,-0.548110441,0,0.191494389,0.768215868,-0.100540004,0.157546811,1.008617412,-0.118956046,0,0.110446621,0.021230159,-0.031744374,0,0.517670919,0,0.520071556,0.611422264,0.548513954,0,-0.051221347,0,ENSG00000068078,BRIVANIB ALANINATE
0,0,0.317640558,0.551392475,0,0.055744975,0,0.240022423,0,0,0,0,0.330581636,0,0.567573839,0,0,0,0,0,0,0,0.152457349,0,0.158382216,0.391343202,0,0,0,0,0,0,ENSG00000160867,BRIVANIB ALANINATE
-0.062272084,0.084667915,0.015172212,-0.023560579,-0.00214952,0.070342497,0.052065896,-0.005659588,0.034638604,-0.004547007,-0.082485286,-0.09321815,0,-0.00448087,0.016339196,0.291469511,0.037776244,0.013196297,0.069034012,-0.006439194,0.036553611,0.149690785,0.106713616,1.651752445,-0.013394474,0,0.061411541,0.011561987,-0.000893976,0.187661694,-0.027884075,0.415345448,ENSG00000113580,DESONIDE
-0.127247071,0.707970711,0.997576279,0.195459161,0.002389491,0.028198348,0.603338373,-0.004589255,0.213433515,-0.114464025,-0.009018594,-0.948103158,0,-0.067750447,0.039022433,0.285973769,0.259049951,-0.775720766,0.594633335,0,0.011278197,1.103693343,0.546431444,1.508345934,0,0,0.208386246,0.02856385,0.02060627,0.012113677,0,0.834691412,ENSG00000196639,THENALIDINE
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.980801182,0,0,0,0,ENSG00000163288,MEPROBAMATE
2.311430615,1.929282242,0,0,-0.370244191,0.805159029,0,0.19133863,0,0.723884791,0,0,-1.01897853,0,1.048188516,0,-1.048188516,-1.048188516,-0.242460237,0,0,0,0.705001913,0,0.556118693,0,0,0,1.200155988,-0.146211699,-0.300705308,0.173590646,ENSG00000166206,MEPROBAMATE
1.587227139,0,0,0,0.793578628,0.320183488,0,0,1.358190192,0,-0.638115845,0,1.64211496,0,0,1.69337663,0,-0.793578628,0.610490446,0,0,0,0.793578628,0.793578628,0,0,0,0,0,0,0,0,ENSG00000011677,MEPROBAMATE
-0.204533164,-0.11404382,-0.026578477,0,0.055141596,0,1.349109011,0,0,-0.087088575,0.215991205,0.06478126,0.412541367,0.104001602,-0.027879034,-0.268907082,0,1.489471334,-0.22503166,-0.151836267,0,0,-0.016596016,0.543018587,0,0.184717723,0,0,0,0.088704385,-0.007629075,0.005960231,ENSG00000134853,NINTEDANIB
0,0.197069689,0.476865255,0,0.10703119,0.476865255,0,0.288259457,0.325064683,0.238432628,0.357648941,0,0,0,-0.027767837,0,0.202777377,0,0,0.476865255,0,0.156856173,0,-0.238432628,0.237065346,0,0.394066165,0,1.142081591,0,0,1.572706777,ENSG00000128052,NINTEDANIB
0,0,0.317640558,0.551392475,0,0.055744975,0,0.240022423,0,0,0,0,0.330581636,0,0.567573839,0,0,0,0,0,0,0,0.152457349,0,0.158382216,0.391343202,0,0,0,0,0,0,ENSG00000160867,NINTEDANIB
0,0,-0.02151313,0,0,0,0,0.29174922,0.597512497,0,0.195620414,1.102789665,0,0,0,0.113021592,-0.377775235,0.013902433,-0.100429406,0.049003652,0,0,0,0,0,0,-0.05511403,0.068854501,0,0,0,0.006178182,ENSG00000077782,NINTEDANIB
0,0.269049931,-0.042355602,0.661303383,0.552195366,-0.273601611,0,0.033905987,-0.068823166,0.467445961,0.063284918,0.696643428,0.089597261,0,0.165425565,0,0.01530106,-0.108790195,0,0.053322474,-0.086744489,0.057193386,-0.036288313,0,0.020589675,0.309526067,0.197073754,0,0.010467543,0.376589833,0,0.685393728,ENSG00000113721,NINTEDANIB
1.431700517,0.042094076,0,0,0,0,0.003664842,0,0.089354789,0.260161998,0.04729771,-0.548110441,0,0.191494389,0.768215868,-0.100540004,0.157546811,1.008617412,-0.118956046,0,0.110446621,0.021230159,-0.031744374,0,0.517670919,0,0.520071556,0.611422264,0.548513954,0,-0.051221347,0,ENSG00000068078,NINTEDANIB
0,0,0,0,0,0,0,0,0,0.483980061,0,0,0,0,0,0,0,0,0,0,0,0,0,1.968323667,0,0,0,0,0,0,0,0,ENSG00000140443,TEPROTUMUMAB
-0.762817443,0,0,0.22711166,0,0,0,0.865545882,0,0,0,0,0,0.577314335,0.208330434,-0.762817443,0,0.587300172,0,0,0.157719525,0,0,0.381408722,0,0,0.361620246,0.467445721,0.267161604,0,0,0,ENSG00000116745,EMIXUSTAT
0,0,0.878174396,0,-0.002614267,0,0,0.069861853,0.062623606,-0.035019229,0,0,0,0.717899576,0.137902796,0.068951398,-0.161080543,0,0.016975523,0.275805593,0.099006754,1.526528792,0.014860545,0,0.827416778,-0.042623218,0.126088131,0.051735599,2.207083687,-0.210880971,-0.044906653,0.024997505,ENSG00000105976,AMG-337
0,3.342800723,0,0,0,0,0,0,0,0,0,0,0,0,-0.036194278,0,0,0,0,0,0,0.148159681,0,0,0,0,0,0,0,0,0,0,ENSG00000135446,AG-24322
0.637409171,0,0,0,0,0,3.368611364,0.085591742,0,0.101742702,0,0,0,0,0,0,0,0.768538485,0,0,0,0,0.478028126,3.368611364,0,0,0,0,0.061298684,0,0,0,ENSG00000123374,AG-24322
0.223294376,1.609940852,0,0,0.656370189,0.691918251,2.121654885,0.097547391,0.313095254,0,0,0.227987992,-0.012166481,0.156098337,0.900687501,0.133379864,0,0.527967095,0.192051283,0.538234921,0.712527138,0,0.640931694,2.121654885,0,0.570949975,0.970854149,0.418805343,0.798385159,0.791019432,0.353448785,0,ENSG00000166851,CAFUSERTIB
-0.127247071,0.707970711,0.997576279,0.195459161,0.002389491,0.028198348,0.603338373,-0.004589255,0.213433515,-0.114464025,-0.009018594,-0.948103158,0,-0.067750447,0.039022433,0.285973769,0.259049951,-0.775720766,0.594633335,0,0.011278197,1.103693343,0.546431444,1.508345934,0,0,0.208386246,0.02856385,0.02060627,0.012113677,0,0.834691412,ENSG00000196639,LEVOCETIRIZINE
0,0,0.936950127,0,0,0,0,0.497843858,0.284271549,0.284271549,0,0,0,0,0,0,0,0,0.202963601,0,0.568543098,0,0.20016462,-0.284271549,0.284271549,0,0.232508898,0,0,0,0,0,ENSG00000170214,RAUWOLFIA SERPENTINA
0,0,0,0,0,1.17507795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ENSG00000091972,SAMALIZUMAB
0,0.582337345,0.291168673,-2.168974186,0,0,-0.145584336,0.069402287,0,-0.005411217,-0.077996411,0,0.516496859,0,-0.827842101,0,0,0,-0.696879362,0.436753009,0.436753009,-0.015614338,0.582337345,-0.436753009,0.436753009,-0.006685186,-1.054333603,0,0.303131801,0,0,0,ENSG00000139193,VARLILUMAB
0,-0.76642814,-0.410590264,-0.599586831,0,-0.022042532,-0.846097136,-0.224614083,0.172235263,0.354733199,-0.015677691,-0.634572852,0.640603426,1.377979808,0.926085764,0.035254047,0.258237194,0,0.376081078,0.357055811,0.150296639,0.517021242,0.508232936,-0.599318804,-0.1365442,0.003658582,0.91660523,0.524558292,3.10620359,0.63607643,0.179033993,-0.107217982,ENSG00000171608,AZD-8186
0.108926987,1.163935915,-0.00808637,0,0,0,0,0,0.765839132,0,0,-0.476305936,0,0,0,0,0.243301329,0,1.011456545,0,0,-0.05298992,0.863135713,0.793843228,0,0.401837784,0,0,0,0,0,0,ENSG00000197635,TENELIGLIPTIN
-2.156985447,0,0,0,0,0,0.704284692,-0.039075212,0,0.023777702,0.513856345,0,0.091890025,0,0,-0.312046682,0,1.426453089,0,0,0,0,0,3.962844336,0,0,0.146566985,0.11803448,-0.069865058,0,0,0,ENSG00000097007,FLUMATINIB
-0.0170981,0.413780287,0.034408405,0.112457986,-0.023009963,0,-0.393256308,0.417633505,0.27249263,0.487367977,0.056484422,-0.290667706,0.031036988,1.561023169,0.564237312,0.072623585,0.027002362,-0.0170981,0.340709007,0.346993319,-0.004976684,0.884439804,0.014709714,-0.324863907,0.564237312,0.109445837,-1.571403831,-0.384659129,2.398659389,0.259253377,0.420244743,-0.003089298,ENSG00000111424,ELDECALCITOL
0.071859838,0.024088053,0,0,0.032091707,0.447360428,1.308335394,-0.041722968,0.46767363,-0.228771683,0,0.572396735,0,0.081886063,0,-0.490625773,0,0,0,0,0.014509752,-0.235659671,0,0,-0.030318068,0.109468599,0.103012156,0,-0.594386717,0.275379671,0.065164676,0.296138406,ENSG00000064989,RIMEGEPANT
0,0.048600639,0,0,-0.007269626,-0.056943768,0,0.765345067,-0.325682961,0,-0.056197747,0,0.195436245,0,0,1.096337548,0.197953,-1.254712373,0,0.626672845,-0.191654858,-0.079883517,0.541651006,1.254712373,0.703992594,0,0,0.720476945,0.084012921,0,0,0,ENSG00000065989,ROFLUMILAST
0.429147217,0,0.90472834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.831581912,0,1.537801933,0,0,0,0,0,0,0.13217466,0,ENSG00000142166,INTERFERON ALFA-2A
0.075932373,0,0,0,-0.069081818,0,0,0,0,0.221293818,0,0.950122319,0,0,0,0,0,-0.177073425,-0.123550875,0,0,0,0,2.850366958,0,0,0.492277388,0,0,0.1989604,0,0,ENSG00000159110,INTERFERON ALFA-2A
0,0,0.143036596,0,0,0,0.11721094,1.020861009,0,0.341480744,0,0,0,0.072238897,0,0,0.784682686,0,0,-0.144498008,0,0.341737898,0.012178874,0,1.653575065,0,0.021458222,0,0.742389494,0.315900695,0,0.053732705,ENSG00000176014,RG-7841
0,-0.395425643,0.923904407,0,0.395425643,0,0,0.10756678,0.790851285,0,0.395425643,0,0.871939985,0,-0.110581248,0,-0.07674546,0,0,0,-0.468971645,0.395425643,0,-0.790851285,0.790851285,0.35895172,0.790851285,0.790851285,0.052345637,0.395425643,-0.720864695,0.161196003,ENSG00000101162,RG-7841
-0.054362436,0,0,0.179869684,0,0,-0.230323637,-0.058226964,0,0,0.541080301,-0.139242942,0.603195718,0,0,0.147461126,0,0.10666051,0.121231194,0,0,-0.106953616,-0.046353912,1.699098007,0,0,0,0,0.272043294,0,-0.041309139,0,ENSG00000137267,RG-7841
-0.120547215,0,-0.043674063,0,-0.026499502,0,0.347030715,0,0,0.342247583,0.947444749,0.038070893,0.318290079,-0.003189383,0.007784108,0.189107949,0,0.471251323,-0.145092102,-0.094830283,0,0,0.109779576,4.23444718,0,-0.035040227,0,0,0,0.003573183,0,-0.067145305,ENSG00000258947,RG-7841
-0.634873719,0.310674753,0.285769509,0,0,-0.304676583,-0.173147378,0,-0.069352298,-0.148755199,0,-0.115431585,0.066669763,0,0,-0.288578963,0.007150983,0,-0.017392051,0.115431585,0,2.187211081,0.564438967,0.288578963,-0.044573205,0,0.08874083,0,1.308060787,0,0,1.059014824,ENSG00000140009,DIETHYLSTILBESTROL DIPHOSPHATE
0.389493771,0.292967978,0.09433357,0,0,0,0,0,0.123792374,0,0,0.301095543,0.131153679,0.274180087,0,-0.150547772,0,0.334222003,0,-0.132464824,0,0.041739208,0,0.602191087,0,0,0,0,0.032918859,-0.026174189,0,0.749396559,ENSG00000095303,ASPIRIN
0,0.727989841,0.147155412,0.259669885,0,0.306805205,-0.677783645,0.016226927,0.317249478,0.590496751,0.11522652,-0.451855763,-0.454465671,1.165433283,0.656497332,0,-0.795456387,0,0.084038137,0.592296387,-0.016872012,1.825374699,0.607444786,-0.552268155,-0.672642434,0.019322622,-0.041806876,0.310564591,2.141368147,-0.181475596,0.564046553,-0.09118613,ENSG00000073756,ASPIRIN
0.227102777,-0.481956298,0,0,0,0,0,0,0.151712337,0,0,0,0,0,0,0,0.392973568,0,0.263919612,0,0,0.160499748,0.756480614,-0.710559598,0,0.577621204,0,0,0,0,0,0,ENSG00000118432,DRONABINOL
0.099040688,-0.037984617,0.73999606,0.106000481,-0.024530727,0.000355219,-0.67077533,0.398289465,0.02452627,0.007850924,0.036902703,0.674481226,-0.011757382,0,0,-0.177472257,0,0,0.02804226,0,0,0.085305343,0,2.023443677,0,0,0,0,-0.030358315,0.023864546,0,-0.183140035,ENSG00000157764,ARQ-736
0.703879756,0,0,0,0,0,2.055607581,0.113996866,0.042587581,-0.060550575,0,-0.029134218,0,0,0,0.209640283,0,0.220560091,0,0.047674298,0,0,0.002329341,4.385199172,0.058465017,0,0.03519732,0,0.163668295,0,0,0,ENSG00000132155,ARQ-736
0,0,0,0,0,0,-0.074824649,0,0,0,0,0,0,0,-0.410977161,0,0,-2.070667569,0,0,0,0,0,2.070667569,0,0,0.469185779,0,0,0,0,0,ENSG00000134013,SIMTUZUMAB
-0.308598217,0,0,0,0,0,0.102866072,-0.334787706,0,-0.102866072,0.102632873,0,0,0,0,0,0,-0.41146429,-0.41146429,0,0.102866072,0,1.439349915,0.514330362,0,0,0,0,-0.003571033,0,0,0.859348844,ENSG00000120156,ALTIRATINIB
0,0,0.878174396,0,-0.002614267,0,0,0.069861853,0.062623606,-0.035019229,0,0,0,0.717899576,0.137902796,0.068951398,-0.161080543,0,0.016975523,0.275805593,0.099006754,1.526528792,0.014860545,0,0.827416778,-0.042623218,0.126088131,0.051735599,2.207083687,-0.210880971,-0.044906653,0.024997505,ENSG00000105976,ALTIRATINIB
0,0.197069689,0.476865255,0,0.10703119,0.476865255,0,0.288259457,0.325064683,0.238432628,0.357648941,0,0,0,-0.027767837,0,0.202777377,0,0,0.476865255,0,0.156856173,0,-0.238432628,0.237065346,0,0.394066165,0,1.142081591,0,0,1.572706777,ENSG00000128052,ALTIRATINIB
0.129689416,0,0,0,0,0,-0.038815566,0,0.927840108,0,0,0.642904427,0,0,0,0,0,0.31594398,0.48154718,0,0,0,0,2.457602208,0,0,0,0,0,1.79226493,0,0,ENSG00000148053,ALTIRATINIB
0,0,0,0,0,0,3.158441756,0,0,0,0,0,0,0,0,0.289814297,0,0.657615739,0,0,0,0,0,3.158441756,0.975783768,0,0,0,0,0,0,0,ENSG00000140538,ALTIRATINIB
0.014493183,0,0,0,0,0.792312663,1.056987402,0,0.798356119,0,1.271743117,0,0,0.345086229,0.04443157,-1.056987402,0,0.610030319,0,-0.18674624,0,0,0,2.113974803,1.407592137,0,0,0,0,0,0,0,ENSG00000087085,GALANTAMINE
0.389493771,0.292967978,0.09433357,0,0,0,0,0,0.123792374,0,0,0.301095543,0.131153679,0.274180087,0,-0.150547772,0,0.334222003,0,-0.132464824,0,0.041739208,0,0.602191087,0,0,0,0,0.032918859,-0.026174189,0,0.749396559,ENSG00000095303,OXAPROZIN
0,0.727989841,0.147155412,0.259669885,0,0.306805205,-0.677783645,0.016226927,0.317249478,0.590496751,0.11522652,-0.451855763,-0.454465671,1.165433283,0.656497332,0,-0.795456387,0,0.084038137,0.592296387,-0.016872012,1.825374699,0.607444786,-0.552268155,-0.672642434,0.019322622,-0.041806876,0.310564591,2.141368147,-0.181475596,0.564046553,-0.09118613,ENSG00000073756,OXAPROZIN
-2.156985447,0,0,0,0,0,0.704284692,-0.039075212,0,0.023777702,0.513856345,0,0.091890025,0,0,-0.312046682,0,1.426453089,0,0,0,0,0,3.962844336,0,0,0.146566985,0.11803448,-0.069865058,0,0,0,ENSG00000097007,ASCIMINIB
0,0,0,0,0,0.262320534,0,0,0,0,0,0,0,0,0,0,0,0,0,0.909443704,0,2.2781779,0,0,0,0,0,0,0.894839313,0,0,0,ENSG00000151617,BOSENTAN
0.198715396,0,0,1.547236399,0,0,0,0,0,0,0,0,0,0,0,0.236064891,0,0.273746056,0,0,0,0,0,0,0,0,0,0.990971711,0,0,0,0,ENSG00000136160,BOSENTAN
-0.104424084,0,0,0,0.296655422,0.459947711,-0.241754227,0.013911983,0.813169028,0,0.896810815,0,0,0.020618487,0.702655283,-0.425064086,0,0.763966189,0,0.179368949,0,0,0.471017273,3.045787347,1.208060331,-0.033913924,0,0,0,0,0,0,ENSG00000185386,REGORAFENIB
-0.204533164,-0.11404382,-0.026578477,0,0.055141596,0,1.349109011,0,0,-0.087088575,0.215991205,0.06478126,0.412541367,0.104001602,-0.027879034,-0.268907082,0,1.489471334,-0.22503166,-0.151836267,0,0,-0.016596016,0.543018587,0,0.184717723,0,0,0,0.088704385,-0.007629075,0.005960231,ENSG00000134853,REGORAFENIB
-0.308598217,0,0,0,0,0,0.102866072,-0.334787706,0,-0.102866072,0.102632873,0,0,0,0,0,0,-0.41146429,-0.41146429,0,0.102866072,0,1.439349915,0.514330362,0,0,0,0,-0.003571033,0,0,0.859348844,ENSG00000120156,REGORAFENIB
0,0.197069689,0.476865255,0,0.10703119,0.476865255,0,0.288259457,0.325064683,0.238432628,0.357648941,0,0,0,-0.027767837,0,0.202777377,0,0,0.476865255,0,0.156856173,0,-0.238432628,0.237065346,0,0.394066165,0,1.142081591,0,0,1.572706777,ENSG00000128052,REGORAFENIB
0.099040688,-0.037984617,0.73999606,0.106000481,-0.024530727,0.000355219,-0.67077533,0.398289465,0.02452627,0.007850924,0.036902703,0.674481226,-0.011757382,0,0,-0.177472257,0,0,0.02804226,0,0,0.085305343,0,2.023443677,0,0,0,0,-0.030358315,0.023864546,0,-0.183140035,ENSG00000157764,REGORAFENIB
0,0,-0.02151313,0,0,0,0,0.29174922,0.597512497,0,0.195620414,1.102789665,0,0,0,0.113021592,-0.377775235,0.013902433,-0.100429406,0.049003652,0,0,0,0,0,0,-0.05511403,0.068854501,0,0,0,0.006178182,ENSG00000077782,REGORAFENIB
0,0,0.169015258,0,0,0,0,0,0,0,0,0,0,0,-0.077649221,0.021000033,-1.102067741,0.224080127,-0.018788459,0,0.087672118,0,0,0,0,0,0,0,0.445351937,0,0,0.535972277,ENSG00000162733,REGORAFENIB
0,0.269049931,-0.042355602,0.661303383,0.552195366,-0.273601611,0,0.033905987,-0.068823166,0.467445961,0.063284918,0.696643428,0.089597261,0,0.165425565,0,0.01530106,-0.108790195,0,0.053322474,-0.086744489,0.057193386,-0.036288313,0,0.020589675,0.309526067,0.197073754,0,0.010467543,0.376589833,0,0.685393728,ENSG00000113721,REGORAFENIB
0.703879756,0,0,0,0,0,2.055607581,0.113996866,0.042587581,-0.060550575,0,-0.029134218,0,0,0,0.209640283,0,0.220560091,0,0.047674298,0,0,0.002329341,4.385199172,0.058465017,0,0.03519732,0,0.163668295,0,0,0,ENSG00000132155,REGORAFENIB
-2.156985447,0,0,0,0,0,0.704284692,-0.039075212,0,0.023777702,0.513856345,0,0.091890025,0,0,-0.312046682,0,1.426453089,0,0,0,0,0,3.962844336,0,0,0.146566985,0.11803448,-0.069865058,0,0,0,ENSG00000097007,REGORAFENIB
0,0,0.37856418,0,0,0.598682953,0,0,0,0,0,0,0,0,0,0,0,0,0,0.60520734,0,0,0,0,0,0,0,0,0,0,0,0,ENSG00000157404,REGORAFENIB
0,0,-0.093488021,0,0,0,0.440932386,-0.015898338,0.856527814,0,0,0.081384172,0.197990003,0,0,0,0,-0.15963719,0,1.270139232,0.203765364,0,0,0,0,0,1.240191972,0.091170453,1.381243847,0.19466822,0.222445,-0.302541227,ENSG00000055118,VERNAKALANT
0,0,0,0,0,0,0,0,0,0,0,-0.811103765,0,-0.369191504,0,0,0,0,0,0,0,0,0,0.811103765,0,0,0,0,0,0,0,0,ENSG00000183873,VERNAKALANT
0,0.587851682,0,0,0,0.008191285,0,0,0.04898764,0.112317585,0,-0.04898764,0.946265236,-0.019493872,-0.014939787,0,0,0.125281358,0,-0.050258318,0,-0.02028331,0.052824961,-0.09797528,0.332523846,0.930094903,0.359513124,0.04898764,0.035005888,-0.032500383,0.041923666,0.273301336,ENSG00000120457,VERNAKALANT
-0.062272084,0.084667915,0.015172212,-0.023560579,-0.00214952,0.070342497,0.052065896,-0.005659588,0.034638604,-0.004547007,-0.082485286,-0.09321815,0,-0.00448087,0.016339196,0.291469511,0.037776244,0.013196297,0.069034012,-0.006439194,0.036553611,0.149690785,0.106713616,1.651752445,-0.013394474,0,0.061411541,0.011561987,-0.000893976,0.187661694,-0.027884075,0.415345448,ENSG00000113580,DEFLAZACORT
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.980801182,0,0,0,0,ENSG00000163288,ZOLPIDEM
0,0,0,0.24345275,1.257341535,0,0,0.007954646,0,0,-0.501567,0,0,0,0,0,0.812830515,0,0,-0.438982862,0,0,0,0,0,-0.73261314,0,-1.250918093,0.594571331,0,0,0,ENSG00000213903,ETALOCIB
-0.056693155,0.396852088,0.184252755,0.212599333,-0.014173289,0.193421493,-0.311812355,0.36850551,-0.246354845,-0.423448696,0.1275596,-0.212599333,1.800704356,0.505346377,0.411025377,0.014173289,0.226772622,-0.056693155,-0.064271818,0.046729028,0.240945911,0.067977983,0.354332221,-0.283465777,0.297639066,0.113386311,0.382678799,-0.404497747,1.916875163,-0.226772622,0.100603151,0.02471374,ENSG00000132170,ETALOCIB
0.099217237,1.569247635,0.323747074,0,-0.001681389,0.942229117,0.591915735,0.638026947,1.087511556,0,0,0,0,-0.046052731,0.648665269,0,0,0.611756732,0.616371407,1.038171487,0.592670012,0,0.288068735,4.588021469,0,0,0.049549842,0.016970506,0.609098942,-0.132263523,0,0,ENSG00000176890,FLUOROURACIL
0,0,0,0,0,0.262320534,0,0,0,0,0,0,0,0,0,0,0,0,0,0.909443704,0,2.2781779,0,0,0,0,0,0,0.894839313,0,0,0,ENSG00000151617,NEBENTAN
