Regulon_ID,Mutation,Regulator,Regulon,MutationRegulatorEdge,-log10(p)_MutationRegulatorEdge,RegulatorRegulon_Spearman_R,RegulatorRegulon_Spearman_p-value,Regulon_stratification_t-statistic,-log10(p)_Regulon_stratification,Fraction_of_edges_correctly_aligned
1504,IRAK3_code_potential_somatic,ENSG00000185591,R-1504,1,2.854826177,-0.311247757,8.96E-14,-5.95992655,2.448808313,1
1499,IRAK3_code_potential_somatic,ENSG00000185591,R-1499,1,2.854826177,-0.163524694,0.000120461,-6.267845327,2.090316105,1
2825,IRAK3_code_potential_somatic,ENSG00000126456,R-2825,-1,1.704096907,0.262602946,4.29E-10,-6.137477514,2.574454169,1
2823,IRAK3_code_potential_somatic,ENSG00000126456,R-2823,-1,1.704096907,0.419556832,8.93E-25,-13.49384445,7.007445078,1
2824,IRAK3_code_potential_somatic,ENSG00000126456,R-2824,-1,1.704096907,0.39761877,3.35E-22,-8.180955229,3.402216139,1
2828,IRAK3_code_potential_somatic,ENSG00000126456,R-2828,-1,1.704096907,0.387069352,4.98E-21,-7.598167094,6.686188959,1
2836,IRAK3_code_potential_somatic,ENSG00000126456,R-2836,-1,1.704096907,0.474848286,3.63E-32,-3.160945206,2.021664502,1
2837,IRAK3_code_potential_somatic,ENSG00000126456,R-2837,-1,1.704096907,0.475594321,2.82E-32,-5.135145725,1.674392672,1
2835,IRAK3_code_potential_somatic,ENSG00000126456,R-2835,-1,1.704096907,0.352755542,1.68E-17,-10.01764877,3.792517905,1
2156,IRAK3_code_potential_somatic,ENSG00000125798,R-2156,1,1.662851101,-0.331931838,1.46E-15,-3.88056097,1.322970114,1
2153,IRAK3_code_potential_somatic,ENSG00000125798,R-2153,1,1.662851101,-0.234086708,2.95E-08,-3.503146431,1.36052105,1
3495,IRAK3_code_potential_somatic,ENSG00000120093,R-3495,-1,1.467399277,-0.325786138,5.14E-15,5.086349954,2.181830977,1
3493,IRAK3_code_potential_somatic,ENSG00000120093,R-3493,-1,1.467399277,-0.205657031,1.20E-06,5.568352661,1.680813417,1
1152,IRAK3_code_potential_somatic,ENSG00000162702,R-1152,1,2.381172423,0.668571312,2.98E-72,3.607960108,1.322658025,1
535,IRAK3_code_potential_somatic,ENSG00000196092,R-535,1,1.671677501,-0.126073642,0.003112799,-3.98087958,1.302573574,1
533,IRAK3_code_potential_somatic,ENSG00000196092,R-533,1,1.671677501,-0.109160542,0.010552051,-3.814829567,1.50691494,1
530,IRAK3_code_potential_somatic,ENSG00000196092,R-530,1,1.671677501,-0.208837788,8.14E-07,-2.260683668,1.311532264,1
3376,IRAK3_code_potential_somatic,ENSG00000137273,R-3376,1,1.93553011,0.451891473,6.22E-29,4.053466694,1.572391752,1
3378,IRAK3_code_potential_somatic,ENSG00000137273,R-3378,1,1.93553011,0.190943643,6.76E-06,4.285866983,1.414300538,1
2473,IRAK3_code_potential_somatic,ENSG00000109906,R-2473,1,1.488513674,0.21866703,2.34E-07,4.972085384,1.573547151,0.5
2945,IRAK3_code_potential_somatic,ENSG00000152977,R-2945,-1,1.458472454,0.16847021,7.40E-05,-4.740438439,1.516077557,1
2476,IRAK3_code_potential_somatic,ENSG00000106511,R-2476,-1,4.071306585,0.302569952,4.58E-13,-3.503322019,1.412973205,1
2488,IRAK3_code_potential_somatic,ENSG00000106511,R-2488,-1,4.071306585,0.441551697,1.49E-27,-4.792533115,1.925975914,1
2486,IRAK3_code_potential_somatic,ENSG00000106511,R-2486,-1,4.071306585,0.267647924,1.92E-10,-15.10940503,16.26604471,1
943,IRS1_code_potential_somatic,ENSG00000112242,R-943,-1,1.344782609,0.490653054,1.54E-34,-5.450530511,1.697078057,1
963,IRS4_code_potential_somatic,ENSG00000101412,R-963,1,1.814710379,0.651366135,1.80E-67,10.93330181,16.01335117,1
959,IRS4_code_potential_somatic,ENSG00000101412,R-959,1,1.814710379,0.776962859,8.15E-112,9.266960827,4.007151579,1
1538,IRS4_code_potential_somatic,ENSG00000113916,R-1538,-1,2.978316584,0.684158124,7.16E-77,-4.982011772,2.104630333,1
948,IRS4_code_potential_somatic,ENSG00000001167,R-948,1,3.829439603,0.332783597,1.23E-15,4.945353853,1.766664961,1
951,IRS4_code_potential_somatic,ENSG00000001167,R-951,1,3.829439603,0.253542754,1.74E-09,3.171410126,1.456412209,1
946,IRS4_code_potential_somatic,ENSG00000001167,R-946,1,3.829439603,0.356974201,6.51E-18,9.660836991,4.092742685,1
949,IRS4_code_potential_somatic,ENSG00000001167,R-949,1,3.829439603,0.347850131,4.96E-17,5.892316845,1.991308768,1
3337,IRS4_code_potential_somatic,ENSG00000102974,R-3337,1,2.83459703,0.315343401,4.07E-14,4.472442535,4.821033126,1
956,IRS4_code_potential_somatic,ENSG00000129173,R-956,1,4.487985757,0.771981175,1.59E-109,9.531259637,3.931925218,1
957,IRS4_code_potential_somatic,ENSG00000129173,R-957,1,4.487985757,0.656211387,8.73E-69,7.329654141,2.717739243,1
982,IRS4_code_potential_somatic,ENSG00000282899,R-982,1,5.484867954,0.200736162,2.17E-06,11.91596286,10.16362582,1
2218,IRS4_code_potential_somatic,ENSG00000187140,R-2218,1,5.484867954,-0.334031291,9.47E-16,-6.817704721,2.380579468,0.5
916,IRS4_code_potential_somatic,ENSG00000101057,R-916,1,3.969538399,0.81370429,9.47E-131,10.14944584,4.712231033,1
3511,IRS4_code_potential_somatic,ENSG00000012048,R-3511,1,1.866294763,0.282706364,1.57E-11,4.565197478,2.433226159,1
2207,ITGA4_code_potential_somatic,ENSG00000169083,R-2207,-1,1.331501126,0.403097908,7.95E-23,-4.643975153,2.304259379,1
3756,ITGA4_code_potential_somatic,ENSG00000176842,R-3756,-1,1.529568411,0.192208313,5.86E-06,-2.863661734,1.390851938,1
2396,ITGA4_code_potential_somatic,ENSG00000092067,R-2396,1,1.809049985,-0.332010943,1.44E-15,-3.175862031,1.959850701,1
2352,ITGA4_code_potential_somatic,ENSG00000155959,R-2352,-1,1.602521344,0.133443252,0.001743867,-6.144835066,6.907781209,1
1899,ITGAX_code_potential_somatic,ENSG00000167034,R-1899,-1,1.43193076,-0.351859731,2.05E-17,2.644355886,1.416772861,1
1198,ITGAX_code_potential_somatic,ENSG00000100811,R-1198,1,1.510932574,0.319042876,1.97E-14,2.548266897,1.360672812,1
3577,ITGB2_code_potential_somatic,ENSG00000134138,R-3577,-1,1.379897337,0.601945466,2.54E-55,-5.846511899,2.722619873,1
1650,ITGB2_code_potential_somatic,ENSG00000138795,R-1650,-1,1.870213333,0.335460965,7.03E-16,-3.54265668,1.649529563,1
3761,ITGB2_code_potential_somatic,ENSG00000078399,R-3761,-1,1.327735084,0.135312155,0.001498587,-3.029582646,1.324951184,1
3398,ITGB2_code_potential_somatic,ENSG00000120149,R-3398,-1,1.714234269,0.190051625,7.47E-06,-3.887015131,1.690620002,1
1235,ITGB2_code_potential_somatic,ENSG00000110777,R-1235,-1,1.341422652,0.367548296,5.70E-19,-4.032148848,1.894872953,1
1049,ITGB2_code_potential_somatic,ENSG00000005889,R-1049,-1,1.341013501,0.31631512,3.37E-14,-3.174297699,1.521514324,1
7,ITGB4_code_potential_somatic,ENSG00000126351,R-7,-1,1.337419467,0.592438936,3.20E-53,-4.752186333,1.603600757,1
1586,ITGB7_code_potential_somatic,ENSG00000185811,R-1586,1,2.03821102,0.623320592,2.62E-60,4.725821385,2.479814045,1
636,ITGB7_code_potential_somatic,ENSG00000115844,R-636,-1,1.322147515,-0.27673743,4.32E-11,3.141750136,1.361586897,1
221,ITGB7_code_potential_somatic,ENSG00000020633,R-221,1,2.299920855,0.637971561,5.88E-64,3.422429806,1.472007988,1
344,ITGB7_code_potential_somatic,ENSG00000159216,R-344,1,2.070490669,0.460563298,3.99E-30,3.993281219,1.7507245,1
3303,ITGB7_code_potential_somatic,ENSG00000006704,R-3303,-1,1.523058247,-0.245742311,5.57E-09,4.497411219,1.841314982,1
427,ITGB7_code_potential_somatic,ENSG00000162367,R-427,1,1.586949407,0.211932299,5.53E-07,3.768097793,1.662314706,1
428,ITGB7_code_potential_somatic,ENSG00000162367,R-428,1,1.586949407,0.232925548,3.46E-08,5.162561436,2.294138413,1
2158,ITGB7_code_potential_somatic,ENSG00000124766,R-2158,-1,1.399973641,0.748827407,1.32E-99,-6.458403735,2.208814733,1
2176,ITGB7_code_potential_somatic,ENSG00000124766,R-2176,-1,1.399973641,0.270026252,1.31E-10,-6.286425192,2.365494914,1
623,ITGB7_code_potential_somatic,ENSG00000140968,R-623,1,1.351032723,0.700258578,5.88E-82,4.18916887,2.002333768,1
625,ITGB7_code_potential_somatic,ENSG00000140968,R-625,1,1.351032723,0.608053749,1.04E-56,6.858745171,7.058488073,1
3748,ITGB7_code_potential_somatic,ENSG00000128713,R-3748,-1,1.480324858,0.382024813,1.75E-20,-4.951725156,1.551159195,1
290,ITGB7_code_potential_somatic,ENSG00000245848,R-290,1,1.659786651,0.684435581,5.89E-77,4.265843541,1.917581166,1
303,ITGB7_code_potential_somatic,ENSG00000245848,R-303,1,1.659786651,0.249835841,3.04E-09,5.164107127,1.70451774,1
1431,ITGB7_code_potential_somatic,ENSG00000116035,R-1431,-1,2.334364914,-0.233424314,3.23E-08,3.573914604,3.242439658,1
3494,ITGB7_code_potential_somatic,ENSG00000120093,R-3494,1,2.247896409,-0.157686138,0.000210459,-4.183841271,1.616267942,1
787,ITGB7_code_potential_somatic,ENSG00000126561,R-787,1,2.61345081,0.596938771,3.31E-54,3.83984778,1.708542788,1
788,ITGB7_code_potential_somatic,ENSG00000126561,R-788,1,2.61345081,0.532221653,2.08E-41,3.399328369,1.85710416,1
318,ITGB7_code_potential_somatic,ENSG00000162924,R-318,1,1.930174287,0.448200748,1.95E-28,5.468651661,6.94352682,1
599,ITGB7_code_potential_somatic,ENSG00000066336,R-599,1,2.369403097,0.554513299,1.68E-45,3.760125038,1.964362925,1
598,ITGB7_code_potential_somatic,ENSG00000066336,R-598,1,2.369403097,0.842991717,3.82E-149,3.707482953,1.518849603,1
325,ITGB7_code_potential_somatic,ENSG00000134532,R-325,-1,1.501553059,-0.285550499,9.65E-12,3.742417473,1.671984251,1
448,ITGB7_code_potential_somatic,ENSG00000204103,R-448,1,1.393746193,0.294463176,2.01E-12,7.021877591,3.893289268,1
444,ITGB7_code_potential_somatic,ENSG00000204103,R-444,1,1.393746193,0.473552296,5.61E-32,3.389938284,1.316947558,1
439,ITGB7_code_potential_somatic,ENSG00000204103,R-439,1,1.393746193,0.301346735,5.74E-13,4.439872669,1.754912237,1
440,ITGB7_code_potential_somatic,ENSG00000204103,R-440,1,1.393746193,0.803623523,3.71E-125,3.847367089,1.492771031,1
436,ITGB7_code_potential_somatic,ENSG00000204103,R-436,1,1.393746193,0.800747668,1.27E-123,4.08794913,1.784017356,1
652,ITGB7_code_potential_somatic,ENSG00000136630,R-652,1,1.879389264,0.522817939,9.04E-40,3.558737279,1.541879438,1
658,ITGB7_code_potential_somatic,ENSG00000136630,R-658,1,1.879389264,0.425000312,1.91E-25,5.751616299,2.511121429,1
673,ITGB7_code_potential_somatic,ENSG00000130675,R-673,-1,1.317187516,-0.343671391,1.23E-16,3.439507095,1.581934865,1
668,ITGB7_code_potential_somatic,ENSG00000130675,R-668,-1,1.317187516,-0.264912174,2.97E-10,3.718579015,1.598001022,1
1878,ITGB7_code_potential_somatic,ENSG00000118513,R-1878,-1,1.555976688,0.159771517,0.000172811,-2.710390403,2.077043612,1
1883,ITGB7_code_potential_somatic,ENSG00000118513,R-1883,-1,1.555976688,0.115620743,0.00673798,-7.290922284,3.655223974,1
1880,ITGB7_code_potential_somatic,ENSG00000118513,R-1880,-1,1.555976688,0.229900469,5.25E-08,-3.474301556,1.835739128,1
1885,ITGB7_code_potential_somatic,ENSG00000118513,R-1885,-1,1.555976688,-0.43684591,6.08E-27,4.41902335,1.731658979,1
306,ITGB7_code_potential_somatic,ENSG00000111424,R-306,1,1.383760397,0.60491699,5.43E-56,4.306780833,1.903983557,1
1192,ITGB7_code_potential_somatic,ENSG00000100811,R-1192,-1,1.757632362,0.247087011,4.57E-09,-3.575634527,2.116988594,1
1635,ITIH5L_code_potential_somatic,ENSG00000028277,R-1635,-1,2.135468249,-0.293948441,2.20E-12,3.116022533,1.320941467,1
1630,ITIH5L_code_potential_somatic,ENSG00000028277,R-1630,-1,2.135468249,-0.280953974,2.12E-11,3.047167826,1.304706563,1
1634,ITIH5L_code_potential_somatic,ENSG00000028277,R-1634,-1,2.135468249,-0.153276213,0.000316737,3.755297679,1.535190617,1
2409,ITIH5L_code_potential_somatic,ENSG00000198815,R-2409,1,1.383554177,0.60942769,5.04E-57,3.364117615,1.439054894,1
2418,ITIH5L_code_potential_somatic,ENSG00000198815,R-2418,1,1.383554177,0.560558872,1.15E-46,3.920370511,1.712248275,1
2405,ITIH5L_code_potential_somatic,ENSG00000198815,R-2405,1,1.383554177,0.629580766,7.64E-62,5.124227649,1.966418361,1
2419,ITIH5L_code_potential_somatic,ENSG00000198815,R-2419,1,1.383554177,0.40728419,2.60E-23,4.318734883,1.725867391,1
1928,ITIH5L_code_potential_somatic,ENSG00000006468,R-1928,1,1.667833568,0.441158445,1.67E-27,3.208861521,1.36094337,1
1922,ITIH5L_code_potential_somatic,ENSG00000006468,R-1922,1,1.667833568,0.490550529,1.59E-34,3.418873405,1.407083715,1
1932,ITIH5L_code_potential_somatic,ENSG00000006468,R-1932,1,1.667833568,0.540120245,8.00E-43,4.845116404,1.865632597,1
1930,ITIH5L_code_potential_somatic,ENSG00000006468,R-1930,1,1.667833568,0.156846111,0.000227692,3.917572889,1.648891337,1
3056,ITIH5L_code_potential_somatic,ENSG00000124782,R-3056,-1,2.682771099,0.210864253,6.32E-07,-2.95360954,1.327063094,1
3065,ITIH5L_code_potential_somatic,ENSG00000124782,R-3065,-1,2.682771099,-0.22561534,9.37E-08,3.588984449,1.480773296,1
2358,ITIH5L_code_potential_somatic,ENSG00000148516,R-2358,1,1.63704949,-0.472896973,6.99E-32,-5.947472754,3.799593741,1
2364,ITIH5L_code_potential_somatic,ENSG00000148516,R-2364,1,1.63704949,-0.500213033,4.89E-36,-6.560440764,5.679728818,1
1545,ITIH5L_code_potential_somatic,ENSG00000164048,R-1545,1,1.355785439,0.271564187,1.02E-10,3.215320991,1.360255785,1
1108,ITIH5L_code_potential_somatic,ENSG00000100105,R-1108,1,1.714860091,0.568783193,2.74E-48,5.376370229,2.11108169,1
1110,ITIH5L_code_potential_somatic,ENSG00000100105,R-1110,1,1.714860091,0.546325073,5.81E-44,7.439849377,2.830461771,1
2724,ITIH5L_code_potential_somatic,ENSG00000130726,R-2724,1,1.920131104,0.476948647,1.78E-32,3.276889228,1.440517041,1
2461,ITIH5L_code_potential_somatic,ENSG00000071794,R-2461,1,1.414485944,0.241752181,9.95E-09,6.155609345,3.192541969,1
2894,ITIH5L_code_potential_somatic,ENSG00000183918,R-2894,-1,3.108151126,-0.414728866,3.42E-24,5.610637769,2.138339568,1
2895,ITIH5L_code_potential_somatic,ENSG00000183918,R-2895,-1,3.108151126,-0.226747272,8.05E-08,3.917572889,1.648891337,1
3319,ITIH5L_code_potential_somatic,ENSG00000091831,R-3319,-1,3.491996374,0.116222032,0.006455294,-3.510428592,1.545841348,1
3315,ITIH5L_code_potential_somatic,ENSG00000091831,R-3315,-1,3.491996374,-0.296682176,1.35E-12,4.766074099,1.966962756,1
3320,ITIH5L_code_potential_somatic,ENSG00000091831,R-3320,-1,3.491996374,-0.3682768,4.80E-19,5.312124851,2.065616676,1
2091,ITIH5L_code_potential_somatic,ENSG00000030419,R-2091,-1,2.174303848,0.355923145,8.25E-18,-7.020759991,4.018605901,1
2887,ITIH5L_code_potential_somatic,ENSG00000125482,R-2887,1,1.905374039,0.682170278,2.88E-76,5.833189253,2.212182056,1
2890,ITIH5L_code_potential_somatic,ENSG00000125482,R-2890,1,1.905374039,0.303283173,4.02E-13,3.427171818,1.548465789,1
2889,ITIH5L_code_potential_somatic,ENSG00000125482,R-2889,1,1.905374039,-0.162965551,0.000127178,-5.114853998,2.079709648,1
2295,ITIH5L_code_potential_somatic,ENSG00000118689,R-2295,1,1.974360745,0.562337878,5.16E-47,3.534855236,1.499689254,1
2301,ITIH5L_code_potential_somatic,ENSG00000118689,R-2301,1,1.974360745,0.593200867,2.18E-53,3.819323309,1.548291683,1
2299,ITIH5L_code_potential_somatic,ENSG00000118689,R-2299,1,1.974360745,0.368838495,4.21E-19,4.612083766,1.850864062,1
2283,ITIH5L_code_potential_somatic,ENSG00000118689,R-2283,1,1.974360745,0.423488773,2.94E-25,3.375692351,1.431585005,1
2284,ITIH5L_code_potential_somatic,ENSG00000118689,R-2284,1,1.974360745,0.497165017,1.49E-35,3.279295327,1.440653232,1
2289,ITIH5L_code_potential_somatic,ENSG00000118689,R-2289,1,1.974360745,0.640921283,1.03E-64,5.268895079,2.008134707,1
3721,ITIH5L_code_potential_somatic,ENSG00000137265,R-3721,-1,1.43320051,-0.373890692,1.27E-19,6.762957144,2.387711691,1
558,ITIH5L_code_potential_somatic,ENSG00000181449,R-558,1,1.736471466,0.234848278,2.65E-08,4.124788119,1.812388822,1
560,ITIH5L_code_potential_somatic,ENSG00000181449,R-560,1,1.736471466,0.775985671,2.32E-111,3.590493763,1.480814595,1
562,ITIH5L_code_potential_somatic,ENSG00000181449,R-562,1,1.736471466,-0.148774045,0.000475444,-3.344779451,1.462184718,1
563,ITIH5L_code_potential_somatic,ENSG00000181449,R-563,1,1.736471466,0.400983255,1.39E-22,3.602993148,1.516483856,1
3670,ITIH5L_code_potential_somatic,ENSG00000198517,R-3670,-1,4.018605901,-0.258340025,8.34E-10,3.672561821,1.504925866,1
3669,ITIH5L_code_potential_somatic,ENSG00000198517,R-3669,-1,4.018605901,-0.274146616,6.65E-11,3.95806257,1.79431151,1
3668,ITIH5L_code_potential_somatic,ENSG00000198517,R-3668,-1,4.018605901,-0.154697332,0.000277973,5.223916051,2.042491338,1
3667,ITIH5L_code_potential_somatic,ENSG00000198517,R-3667,-1,4.018605901,-0.170114826,6.27E-05,3.731434319,1.660274137,1
3260,ITIH5L_code_potential_somatic,ENSG00000184481,R-3260,1,1.39438804,0.291391242,3.47E-12,3.289869573,1.365860685,1
3256,ITIH5L_code_potential_somatic,ENSG00000184481,R-3256,1,1.39438804,0.281222243,2.03E-11,3.181580269,1.358127655,1
3258,ITIH5L_code_potential_somatic,ENSG00000184481,R-3258,1,1.39438804,0.340887383,2.23E-16,8.065007271,3.430386419,1
3263,ITIH5L_code_potential_somatic,ENSG00000184481,R-3263,1,1.39438804,0.297360469,1.19E-12,3.659237591,1.500421657,1
3265,ITIH5L_code_potential_somatic,ENSG00000184481,R-3265,1,1.39438804,0.357760414,5.45E-18,5.213099743,2.040009803,1
3206,ITIH5L_code_potential_somatic,ENSG00000171634,R-3206,1,2.366752883,0.509273298,1.69E-37,3.217837245,1.389522087,1
3214,ITIH5L_code_potential_somatic,ENSG00000171634,R-3214,1,2.366752883,0.711758277,8.38E-86,3.054192527,1.306029806,1
3210,ITIH5L_code_potential_somatic,ENSG00000171634,R-3210,1,2.366752883,-0.292029065,3.10E-12,-3.088977073,1.311727191,1
3579,ITIH5L_code_potential_somatic,ENSG00000134138,R-3579,1,1.571427966,0.315167301,4.21E-14,3.693133878,1.679917712,1
3581,ITIH5L_code_potential_somatic,ENSG00000134138,R-3581,1,1.571427966,0.35668216,6.96E-18,3.183738424,1.346528943,1
3580,ITIH5L_code_potential_somatic,ENSG00000134138,R-3580,1,1.571427966,0.229055661,5.89E-08,4.552759745,1.883310445,1
3577,ITIH5L_code_potential_somatic,ENSG00000134138,R-3577,1,1.571427966,0.601945466,2.54E-55,3.461970021,1.449188715,1
3340,ITIH5L_code_potential_somatic,ENSG00000102974,R-3340,1,1.97077923,0.27089253,1.13E-10,3.337128385,1.389063088,1
3341,ITIH5L_code_potential_somatic,ENSG00000102974,R-3341,1,1.97077923,-0.327489236,3.64E-15,-3.452324473,1.43320051,1
2710,ITIH5L_code_potential_somatic,ENSG00000065970,R-2710,1,1.396290834,0.540025013,8.32E-43,4.837773141,1.872169149,1
2707,ITIH5L_code_potential_somatic,ENSG00000065970,R-2707,1,1.396290834,0.445231411,4.86E-28,5.755087385,2.433795748,1
2701,ITIH5L_code_potential_somatic,ENSG00000065970,R-2701,1,1.396290834,0.58407235,1.98E-51,3.368399805,1.397162747,1
1091,ITIH5L_code_potential_somatic,ENSG00000070444,R-1091,1,1.612089767,0.536417197,3.73E-42,5.080936486,1.958150831,1
2968,ITIH5L_code_potential_somatic,ENSG00000143799,R-2968,1,1.471692789,0.25968283,6.77E-10,3.786116044,1.591207118,1
736,ITIH5L_code_potential_somatic,ENSG00000196628,R-736,1,1.580069239,0.459352769,5.88E-30,3.321740006,1.424990664,1
3553,ITIH5L_code_potential_somatic,ENSG00000167157,R-3553,-1,1.321037686,-0.378131489,4.54E-20,4.10327179,1.67008302,1
3551,ITIH5L_code_potential_somatic,ENSG00000167157,R-3551,-1,1.321037686,0.238205531,1.65E-08,-3.298421662,1.420940316,1
3546,ITIH5L_code_potential_somatic,ENSG00000167157,R-3546,-1,1.321037686,-0.397592548,3.38E-22,3.52814188,1.458054699,1
1671,ITIH5L_code_potential_somatic,ENSG00000143190,R-1671,1,2.092982157,0.628337788,1.55E-61,3.589302484,1.53705853,1
1669,ITIH5L_code_potential_somatic,ENSG00000143190,R-1669,1,2.092982157,0.416181117,2.29E-24,4.595741681,1.813163479,1
1673,ITIH5L_code_potential_somatic,ENSG00000143190,R-1673,1,2.092982157,0.428630149,6.75E-26,4.600951443,1.869218187,1
3280,ITIH5L_code_potential_somatic,ENSG00000137309,R-3280,1,1.323185248,0.299914896,7.47E-13,4.352272819,2.01036388,0.5
3433,ITIH5L_code_potential_somatic,ENSG00000172845,R-3433,1,1.362159671,0.432541017,2.16E-26,6.918701993,2.585671435,1
3430,ITIH5L_code_potential_somatic,ENSG00000172845,R-3430,1,1.362159671,0.248158557,3.90E-09,4.140254904,1.734644946,1
2991,ITIH5L_code_potential_somatic,ENSG00000168066,R-2991,1,2.133985337,-0.307206218,1.93E-13,-6.093567908,2.445627064,1
3501,ITIH5L_code_potential_somatic,ENSG00000108813,R-3501,-1,1.362547882,-0.292194825,3.01E-12,3.579688248,1.507170105,1
1798,ITIH5L_code_potential_somatic,ENSG00000147421,R-1798,1,1.519657262,0.514162739,2.62E-38,9.637682383,4.681615862,1
2593,ITIH5L_code_potential_somatic,ENSG00000185630,R-2593,1,1.465955862,0.462617501,2.06E-30,3.362089547,1.440625349,1
1158,ITIH5L_code_potential_somatic,ENSG00000162702,R-1158,1,1.329684464,0.352423031,1.81E-17,3.159921992,1.342217645,1
1165,ITIH5L_code_potential_somatic,ENSG00000162702,R-1165,1,1.329684464,0.514432102,2.37E-38,3.765675101,1.651311451,1
1176,ITIH5L_code_potential_somatic,ENSG00000162702,R-1176,1,1.329684464,0.639481131,2.41E-64,3.589458234,1.460143366,1
1156,ITIH5L_code_potential_somatic,ENSG00000162702,R-1156,1,1.329684464,0.242728202,8.64E-09,4.455613374,1.856936351,1
1167,ITIH5L_code_potential_somatic,ENSG00000162702,R-1167,1,1.329684464,0.529037351,7.57E-41,4.173199279,1.848391713,1
1162,ITIH5L_code_potential_somatic,ENSG00000162702,R-1162,1,1.329684464,0.531023958,3.39E-41,3.520773322,1.545303357,1
1152,ITIH5L_code_potential_somatic,ENSG00000162702,R-1152,1,1.329684464,0.668571312,2.98E-72,4.931040565,1.975403963,1
1154,ITIH5L_code_potential_somatic,ENSG00000162702,R-1154,1,1.329684464,0.684520386,5.55E-77,4.674202414,1.840366827,1
