,Regulon_ID,PCA_1Var,PCA_1VarNonRegulonGeneSet,PCA_1RandomVarAvg,NumGoodCalls,PCA_1RandomPVal,Diff_PCA_1VarRegulonVsNonRegulon,Diff_PCA_1VarRegulonVsAvgRand,PCA_1VarNonMemberGeneSet,PCA_1RandomVarAvgNonMember,NumGoodCallsNonMember,PCA_1RandomPValNonMember,Diff_PCA_1VarRegulonVsNonMember,Diff_PCA_1VarRegulonVsAvgRandNonMember
173,173,0.712619241,0.144678121,0.345259093,0,0.001996008,0.567941121,0.367360149,0.277954733,0.457683971,0,0.001996008,0.434664508,0.254935271
174,174,0.557549888,0.128211744,0.141830687,0,0.001996008,0.429338144,0.415719201,0.205195686,0.513134024,0,0.001996008,0.352354202,0.044415864
175,175,0.54080783,0.165535567,0.201289652,0,0.001996008,0.375272264,0.339518178,0.192781854,0.410529869,0,0.001996008,0.348025977,0.130277962
176,176,0.527182558,0.122720353,0.192372679,0,0.001996008,0.404462205,0.334809879,0.247371286,0.419400017,0,0.001996008,0.279811272,0.107782541
177,177,0.545275945,0.179049502,0.246455593,0,0.001996008,0.366226443,0.298820352,0.2127462,0.416307229,0,0.001996008,0.332529745,0.128968715
178,178,0.53936961,0.170354903,0.263573834,0,0.001996008,0.369014707,0.275795777,0.200049022,0.317413286,0,0.001996008,0.339320588,0.221956325
179,179,0.71167046,0.164554935,0.241204643,0,0.001996008,0.547115526,0.470465818,0.304847011,0.517948409,0,0.001996008,0.40682345,0.193722051
180,180,0.681592093,0.177767085,0.282338779,0,0.001996008,0.503825008,0.399253314,0.282451905,0.438263325,0,0.001996008,0.399140188,0.243328768
181,181,0.792043477,0.127483028,0.242179059,0,0.001996008,0.664560449,0.549864417,0.363986077,0.708295708,0,0.001996008,0.4280574,0.083747769
182,182,0.612546357,0.150288241,0.296864226,0,0.001996008,0.462258116,0.315682131,0.297687817,0.372522243,0,0.001996008,0.31485854,0.240024114
183,183,0.782457574,0.159430378,0.28351075,0,0.001996008,0.623027197,0.498946824,0.344900679,0.577018357,0,0.001996008,0.437556895,0.205439218
184,184,0.737893433,0.137048105,0.290084901,0,0.001996008,0.600845328,0.447808531,0.331447336,0.593280515,0,0.001996008,0.406446096,0.144612917
185,185,0.623563003,0.145203396,0.305953165,0,0.001996008,0.478359607,0.317609839,0.363346994,0.471172394,0,0.001996008,0.26021601,0.152390609
186,186,0.700055108,0.15275423,0.33113485,0,0.001996008,0.547300878,0.368920259,0.336265628,0.42870648,0,0.001996008,0.36378948,0.271348628
187,187,0.805082029,0.300936445,0.428721468,0,0.001996008,0.504145584,0.376360561,0.279867034,0.398843114,0,0.001996008,0.525214994,0.406238915
188,188,0.78018015,0.213430849,0.375881157,0,0.001996008,0.566749301,0.404298993,0.393249708,0.528435445,0,0.001996008,0.386930441,0.251744705
189,189,0.629331908,0.185805141,0.340315094,0,0.001996008,0.443526767,0.289016813,0.381333934,0.425113734,0,0.001996008,0.247997973,0.204218174
190,190,0.514406955,0.130264742,0.141301253,0,0.001996008,0.384142212,0.373105702,0.211197834,0.456987646,0,0.001996008,0.303209121,0.057419309
191,191,0.708912743,0.168266212,0.225595087,0,0.001996008,0.540646531,0.483317656,0.292941136,0.586582286,0,0.001996008,0.415971607,0.122330456
192,192,0.635998097,0.158247396,0.268989587,0,0.001996008,0.477750701,0.367008509,0.266040631,0.411213926,0,0.001996008,0.369957465,0.22478417
193,193,0.644237987,0.154077226,0.26077809,0,0.001996008,0.490160761,0.383459897,0.290601181,0.484891335,0,0.001996008,0.353636806,0.159346652
194,194,0.662174283,0.178711416,0.276498368,0,0.001996008,0.483462867,0.385675915,0.268828624,0.450864736,0,0.001996008,0.393345659,0.211309547
195,195,0.601255608,0.176135922,0.288441894,0,0.001996008,0.425119686,0.312813714,0.26213703,0.323547018,0,0.001996008,0.339118578,0.277708591
196,196,0.788918154,0.155599588,0.330477768,0,0.001996008,0.633318566,0.458440386,0.369940613,0.60504841,0,0.001996008,0.418977541,0.183869744
197,197,0.716442315,0.153292251,0.350174343,0,0.001996008,0.563150064,0.366267972,0.382854888,0.511248535,0,0.001996008,0.333587427,0.20519378
198,198,0.651939204,0.154651987,0.356207182,0,0.001996008,0.497287216,0.295732021,0.307491577,0.41458225,0,0.001996008,0.344447627,0.237356954
199,199,0.683087672,0.127269852,0.346623174,0,0.001996008,0.55581782,0.336464498,0.336093803,0.477695499,0,0.001996008,0.346993869,0.205392173
200,200,0.679153346,0.121382512,0.343767054,0,0.001996008,0.557770834,0.335386291,0.31249228,0.435346031,0,0.001996008,0.366661066,0.243807314
201,201,0.734330427,0.166078599,0.370476607,0,0.001996008,0.568251828,0.36385382,0.395666362,0.531469575,0,0.001996008,0.338664065,0.202860852
202,202,0.53023717,0.134257652,0.138319896,0,0.001996008,0.395979518,0.391917274,0.278581915,0.506847412,0,0.001996008,0.251655254,0.023389758
203,203,0.676359945,0.149854863,0.201698445,0,0.001996008,0.526505082,0.4746615,0.26567883,0.572048887,0,0.001996008,0.410681115,0.104311058
204,204,0.598956729,0.147086015,0.223322369,0,0.001996008,0.451870714,0.375634361,0.261552502,0.454556553,0,0.001996008,0.337404228,0.144400176
205,205,0.589695948,0.140307422,0.223894805,0,0.001996008,0.449388526,0.365801143,0.245148876,0.45170746,0,0.001996008,0.344547072,0.137988488
206,206,0.644889815,0.13285303,0.234260334,0,0.001996008,0.512036785,0.410629481,0.287736122,0.463897004,0,0.001996008,0.357153693,0.18099281
207,207,0.761959896,0.159539215,0.291639304,0,0.001996008,0.602420681,0.470320593,0.331140305,0.553917776,0,0.001996008,0.430819591,0.208042121
208,208,0.631893041,0.144426624,0.299386073,0,0.001996008,0.487466417,0.332506968,0.256143434,0.395334068,0,0.001996008,0.375749607,0.236558973
209,209,0.769118178,0.146482129,0.28672005,0,0.001996008,0.622636049,0.482398128,0.328861172,0.654488752,0,0.001996008,0.440257006,0.114629426
210,210,0.787470242,0.183049293,0.336019533,0,0.001996008,0.604420948,0.451450709,0.443904037,0.627063055,0,0.001996008,0.343566205,0.160407187
211,211,0.725701189,0.157584176,0.354427372,0,0.001996008,0.568117013,0.371273817,0.29305613,0.442660976,0,0.001996008,0.432645059,0.283040213
212,212,0.511873386,0.125613595,0.138600234,0,0.001996008,0.386259791,0.373273152,0.222376478,0.472629856,0,0.001996008,0.289496909,0.039243531
213,213,0.667308396,0.137177116,0.209453714,0,0.001996008,0.53013128,0.457854682,0.250763108,0.578810724,0,0.001996008,0.416545288,0.088497673
214,214,0.598532236,0.176550364,0.237201366,0,0.001996008,0.421981873,0.36133087,0.181788312,0.437555396,0,0.001996008,0.416743924,0.160976841
215,215,0.609022617,0.164333896,0.228415097,0,0.001996008,0.444688721,0.38060752,0.2881314,0.418840419,0,0.001996008,0.320891217,0.190182197
216,216,0.82357247,0.12683162,0.263363391,0,0.001996008,0.69674085,0.560209079,0.367662241,0.710958456,0,0.001996008,0.455910229,0.112614014
217,217,0.758616058,0.155186422,0.282844023,0,0.001996008,0.603429637,0.475772035,0.387577536,0.592945516,0,0.001996008,0.371038522,0.165670543
218,218,0.614746552,0.160683084,0.296295716,0,0.001996008,0.454063468,0.318450836,0.285911771,0.376357468,0,0.001996008,0.328834781,0.238389084
219,219,0.736248911,0.151171248,0.348524883,0,0.001996008,0.585077663,0.387724028,0.364035237,0.577190119,0,0.001996008,0.372213674,0.159058792
220,220,0.84805637,0.136505432,0.336752148,0,0.001996008,0.711550938,0.511304222,0.447786709,0.730801972,0,0.001996008,0.40026966,0.117254398
221,221,0.546876545,0.129270315,0.138883311,0,0.001996008,0.417606229,0.407993234,0.206342914,0.515414739,0,0.001996008,0.340533631,0.031461806
222,222,0.583841008,0.175075782,0.232175886,0,0.001996008,0.408765226,0.351665122,0.215534656,0.457695139,0,0.001996008,0.368306352,0.126145869
223,223,0.695185932,0.148602782,0.224540119,0,0.001996008,0.54658315,0.470645812,0.325554911,0.585283446,0,0.001996008,0.369631021,0.109902486
224,224,0.750193042,0.156157323,0.293712764,0,0.001996008,0.594035719,0.456480278,0.363155436,0.597247471,0,0.001996008,0.387037606,0.152945571
225,225,0.671119924,0.143612563,0.274433224,0,0.001996008,0.52750736,0.3966867,0.281092268,0.359940717,0,0.001996008,0.390027656,0.311179206
226,226,0.64856473,0.229706867,0.352741005,0,0.001996008,0.418857863,0.295823725,0.265912873,0.350252262,0,0.001996008,0.382651857,0.298312468
227,227,0.724083204,0.145399712,0.284571464,0,0.001996008,0.578683492,0.43951174,0.314879758,0.579327976,0,0.001996008,0.409203446,0.144755227
228,228,0.737042834,0.162318585,0.352425865,0,0.001996008,0.574724249,0.384616969,0.362697347,0.515645205,0,0.001996008,0.374345487,0.221397628
229,229,0.73899781,0.159636869,0.350550088,0,0.001996008,0.579360942,0.388447722,0.394969274,0.523138708,0,0.001996008,0.344028536,0.215859103
230,230,0.787737164,0.160026889,0.361134475,0,0.001996008,0.627710274,0.426602688,0.355240755,0.524151236,0,0.001996008,0.432496409,0.263585928
231,231,0.563529214,0.131575679,0.155855903,0,0.001996008,0.431953535,0.407673311,0.20182055,0.505730951,0,0.001996008,0.361708664,0.057798263
232,232,0.705312796,0.171731443,0.273742068,0,0.001996008,0.533581353,0.431570729,0.358194997,0.551621222,0,0.001996008,0.347117799,0.153691574
233,233,0.780635255,0.18401505,0.313989545,0,0.001996008,0.596620205,0.466645711,0.338239428,0.598171309,0,0.001996008,0.442395827,0.182463946
234,234,0.57092457,0.156880223,0.358942615,0,0.001996008,0.414044347,0.211981956,0.265203801,0.358592158,0,0.001996008,0.305720769,0.212332413
235,235,0.517642,0.130842321,0.134206611,0,0.001996008,0.386799679,0.383435389,0.283101987,0.507532558,2,0.005988024,0.234540013,0.010109442
236,236,0.490030123,0.124753088,0.149849092,0,0.001996008,0.365277035,0.340181031,0.194165838,0.415143752,0,0.001996008,0.295864285,0.074886372
237,237,0.530625558,0.149983855,0.178508443,0,0.001996008,0.380641703,0.352117115,0.18868394,0.463303647,0,0.001996008,0.341941618,0.067321911
238,238,0.42771814,0.142195954,0.172351912,0,0.001996008,0.285522186,0.255366228,0.179149009,0.331256846,0,0.001996008,0.24856913,0.096461293
239,239,0.647962561,0.138813248,0.179268776,0,0.001996008,0.509149313,0.468693784,0.226993606,0.558682862,0,0.001996008,0.420968955,0.089279698
240,240,0.609508551,0.160711553,0.191515853,0,0.001996008,0.448796998,0.417992698,0.158762866,0.482562561,0,0.001996008,0.450745685,0.12694599
241,241,0.498625523,0.131707674,0.187026212,0,0.001996008,0.36691785,0.311599312,0.269768505,0.389712186,0,0.001996008,0.228857018,0.108913337
242,242,0.509700165,0.133319652,0.190303687,0,0.001996008,0.376380513,0.319396478,0.221143605,0.40836617,0,0.001996008,0.28855656,0.101333994
243,243,0.570192511,0.12881047,0.207629341,0,0.001996008,0.441382041,0.36256317,0.213970431,0.359090193,0,0.001996008,0.35622208,0.211102318
244,244,0.746387186,0.121949497,0.21118434,0,0.001996008,0.62443769,0.535202847,0.319127456,0.659347711,0,0.001996008,0.427259731,0.087039476
245,245,0.532542985,0.152575547,0.236146506,0,0.001996008,0.379967438,0.296396479,0.216762746,0.367477346,0,0.001996008,0.315780239,0.165065639
246,246,0.455818022,0.117219819,0.20888382,0,0.001996008,0.338598204,0.246934203,0.240900358,0.302060977,0,0.001996008,0.214917664,0.153757045
247,247,0.598335995,0.115927264,0.204779193,0,0.001996008,0.482408731,0.393556803,0.289856736,0.454397029,0,0.001996008,0.30847926,0.143938967
248,248,0.411112389,0.190505875,0.281878316,5,0.011976048,0.220606514,0.129234073,0.254950185,0.264600231,0,0.001996008,0.156162204,0.146512158
249,249,0.701157321,0.148280186,0.241795075,0,0.001996008,0.552877135,0.459362246,0.291955584,0.585696136,0,0.001996008,0.409201737,0.115461185
250,250,0.696149922,0.13689101,0.233409025,0,0.001996008,0.559258912,0.462740897,0.267312248,0.574146474,0,0.001996008,0.428837675,0.122003448
251,251,0.599187587,0.172965913,0.27936119,0,0.001996008,0.426221674,0.319826397,0.242469429,0.422857373,0,0.001996008,0.356718158,0.176330215
252,252,0.781019069,0.130658267,0.256722005,0,0.001996008,0.650360801,0.524297064,0.366049355,0.687680962,0,0.001996008,0.414969714,0.093338107
253,253,0.528320598,0.153515888,0.29478588,0,0.001996008,0.37480471,0.233534718,0.228589814,0.281442328,0,0.001996008,0.299730784,0.24687827
254,254,0.539514049,0.249730368,0.354342813,0,0.001996008,0.28978368,0.185171235,0.189325479,0.306069018,0,0.001996008,0.35018857,0.23344503
255,255,0.690731957,0.142594633,0.285222499,0,0.001996008,0.548137324,0.405509458,0.29967829,0.529655517,0,0.001996008,0.391053667,0.16107644
256,256,0.635947049,0.140973051,0.29227922,0,0.001996008,0.494973999,0.343667829,0.305186467,0.468059294,0,0.001996008,0.330760583,0.167887756
257,257,0.689597521,0.126694445,0.318585604,0,0.001996008,0.562903076,0.371011917,0.372041185,0.503876343,0,0.001996008,0.317556336,0.185721178
258,258,0.677606466,0.126354628,0.331130269,0,0.001996008,0.551251838,0.346476198,0.3225873,0.399540913,0,0.001996008,0.355019167,0.278065554
259,259,0.779857673,0.191478467,0.339752321,0,0.001996008,0.588379206,0.440105352,0.404770716,0.520638237,0,0.001996008,0.375086957,0.259219436
260,260,0.496223656,0.132094778,0.138067892,0,0.001996008,0.364128878,0.358155765,0.234207398,0.477293402,0,0.001996008,0.262016258,0.018930254
261,261,0.538955014,0.148224484,0.179849282,0,0.001996008,0.39073053,0.359105731,0.180309039,0.469028248,0,0.001996008,0.358645974,0.069926765
262,262,0.553515228,0.139915993,0.197138992,0,0.001996008,0.413599235,0.356376236,0.224360978,0.433705659,0,0.001996008,0.329154251,0.119809569
263,263,0.664278249,0.130149711,0.201891313,0,0.001996008,0.534128538,0.462386935,0.262413895,0.59503039,0,0.001996008,0.401864354,0.069247859
264,264,0.611941777,0.138141926,0.223341173,0,0.001996008,0.473799852,0.388600604,0.235762873,0.394026245,0,0.001996008,0.376178905,0.217915532
265,265,0.504875452,0.124697437,0.225879033,0,0.001996008,0.380178015,0.278996419,0.220538156,0.301140691,0,0.001996008,0.284337297,0.203734761
266,266,0.44556502,0.159777773,0.255170279,0,0.001996008,0.285787248,0.190394742,0.197537221,0.310124774,0,0.001996008,0.2480278,0.135440247
267,267,0.685225456,0.161089569,0.265031471,0,0.001996008,0.524135887,0.420193985,0.315341083,0.543581962,0,0.001996008,0.369884373,0.141643494
268,268,0.691243437,0.1405034,0.256181476,0,0.001996008,0.550740038,0.435061962,0.306757408,0.578838763,0,0.001996008,0.38448603,0.112404675
269,269,0.64049473,0.198568504,0.298707501,0,0.001996008,0.441926226,0.341787228,0.29066114,0.38693152,0,0.001996008,0.34983359,0.253563209
270,270,0.65218864,0.171620862,0.298765267,0,0.001996008,0.480567777,0.353423373,0.256406935,0.3491202,0,0.001996008,0.395781705,0.30306844
271,271,0.670181008,0.168162702,0.293993209,0,0.001996008,0.502018306,0.3761878,0.323422163,0.454244724,0,0.001996008,0.346758845,0.215936284
272,272,0.487639727,0.222119893,0.330746724,4,0.00998004,0.265519834,0.156893003,0.204787468,0.27558094,0,0.001996008,0.282852259,0.212058787
273,273,0.599743789,0.179790774,0.303896663,0,0.001996008,0.419953015,0.295847126,0.271843719,0.354134676,0,0.001996008,0.327900071,0.245609114
274,274,0.761837885,0.163812289,0.306836648,0,0.001996008,0.598025596,0.455001237,0.355366982,0.613352751,0,0.001996008,0.406470903,0.148485134
275,275,0.60880115,0.143196621,0.286978227,0,0.001996008,0.465604529,0.321822923,0.30504228,0.469718712,0,0.001996008,0.30375887,0.139082438
276,276,0.789382768,0.134434324,0.290664805,0,0.001996008,0.654948444,0.498717964,0.336030771,0.678693977,0,0.001996008,0.453351998,0.110688792
277,277,0.790791545,0.204571124,0.344478415,0,0.001996008,0.586220421,0.44631313,0.403790792,0.54337294,0,0.001996008,0.387000752,0.247418605
278,278,0.875316265,0.143399498,0.308949698,0,0.001996008,0.731916767,0.566366568,0.474047921,0.748469378,0,0.001996008,0.401268344,0.126846887
279,279,0.680959787,0.164004914,0.348340455,0,0.001996008,0.516954872,0.332619332,0.395177416,0.474108005,0,0.001996008,0.285782371,0.206851782
280,280,0.770912988,0.158759921,0.355190618,0,0.001996008,0.612153067,0.41572237,0.433260319,0.652151126,0,0.001996008,0.337652668,0.118761861
281,281,0.531688638,0.131636492,0.147208057,0,0.001996008,0.400052146,0.384480581,0.226387797,0.490132529,0,0.001996008,0.305300841,0.041556108
282,282,0.612596456,0.137654128,0.232124484,0,0.001996008,0.474942328,0.380471972,0.233771238,0.411879924,0,0.001996008,0.378825218,0.200716532
283,283,0.717318286,0.158045623,0.238107965,0,0.001996008,0.559272663,0.479210321,0.3363205,0.59445704,0,0.001996008,0.380997787,0.122861246
284,284,0.618856429,0.132829721,0.227454994,0,0.001996008,0.486026708,0.391401435,0.292308879,0.489557229,0,0.001996008,0.32654755,0.1292992
285,285,0.648744769,0.164824338,0.262296986,0,0.001996008,0.483920431,0.386447783,0.25616661,0.442963022,0,0.001996008,0.392578159,0.205781747
286,286,0.758131304,0.217373461,0.304440856,0,0.001996008,0.540757843,0.453690449,0.269306381,0.543598537,0,0.001996008,0.488824923,0.214532767
287,287,0.823364247,0.150959491,0.312236525,0,0.001996008,0.672404757,0.511127723,0.360997987,0.649444357,0,0.001996008,0.46236626,0.17391989
288,288,0.619892614,0.16025629,0.342554205,0,0.001996008,0.459636324,0.277338409,0.2859571,0.36311613,0,0.001996008,0.333935514,0.256776484
289,289,0.837013988,0.223760325,0.382509921,0,0.001996008,0.613253663,0.454504067,0.363749721,0.605461656,0,0.001996008,0.473264267,0.231552332
290,290,0.497889054,0.132783798,0.135907526,0,0.001996008,0.365105256,0.361981527,0.403144225,0.485712318,1,0.003992016,0.094744829,0.012176736
291,291,0.503346088,0.149042753,0.182086614,0,0.001996008,0.354303335,0.321259474,0.21650735,0.364049751,0,0.001996008,0.286838738,0.139296337
292,292,0.65833368,0.151565425,0.197435496,0,0.001996008,0.506768255,0.460898184,0.24660012,0.548762229,0,0.001996008,0.41173356,0.109571452
293,293,0.485455091,0.136595188,0.183648449,0,0.001996008,0.348859903,0.301806642,0.213099814,0.375936505,0,0.001996008,0.272355277,0.109518586
294,294,0.592527044,0.132514972,0.195933448,0,0.001996008,0.460012073,0.396593597,0.260858916,0.489904548,0,0.001996008,0.331668128,0.102622497
295,295,0.587385801,0.158581175,0.233073404,0,0.001996008,0.428804627,0.354312397,0.247085119,0.419718592,0,0.001996008,0.340300682,0.16766721
296,296,0.70773332,0.14383788,0.229820772,0,0.001996008,0.56389544,0.477912548,0.311797439,0.550145378,0,0.001996008,0.395935882,0.157587943
297,297,0.655628811,0.15417819,0.263672448,0,0.001996008,0.501450622,0.391956363,0.271275369,0.440464119,0,0.001996008,0.384353443,0.215164692
298,298,0.639129738,0.119265676,0.250211681,0,0.001996008,0.519864062,0.388918057,0.290558306,0.496902102,0,0.001996008,0.348571432,0.142227636
299,299,0.711012701,0.154261856,0.301356478,0,0.001996008,0.556750845,0.409656223,0.297827942,0.50373284,0,0.001996008,0.413184759,0.207279861
300,300,0.74769619,0.185222934,0.311736942,0,0.001996008,0.562473256,0.435959248,0.344018415,0.585817853,0,0.001996008,0.403677775,0.161878337
301,301,0.671897248,0.152374671,0.30820156,0,0.001996008,0.519522577,0.363695688,0.295462975,0.466484576,0,0.001996008,0.376434273,0.205412672
302,302,0.769118178,0.146482129,0.28665046,0,0.001996008,0.622636049,0.482467718,0.328861172,0.655586339,0,0.001996008,0.440257006,0.113531839
303,303,0.712744997,0.139862413,0.326192945,0,0.001996008,0.572882584,0.386552052,0.374021956,0.508043119,0,0.001996008,0.33872304,0.204701878
304,304,0.848370143,0.150607735,0.330794196,0,0.001996008,0.697762409,0.517575948,0.420655141,0.686495117,0,0.001996008,0.427715003,0.161875026
305,305,0.727803269,0.134458168,0.329807961,0,0.001996008,0.593345101,0.397995309,0.331889605,0.431977599,0,0.001996008,0.395913664,0.295825671
306,306,0.529046593,0.134085651,0.146092828,0,0.001996008,0.394960942,0.382953765,0.238587845,0.49268755,0,0.001996008,0.290458747,0.036359042
307,307,0.496909782,0.173302851,0.225148292,0,0.001996008,0.323606931,0.27176149,0.221797127,0.314095417,0,0.001996008,0.275112655,0.182814365
308,308,0.625010517,0.136166396,0.236057273,0,0.001996008,0.488844121,0.388953243,0.251572922,0.476759548,0,0.001996008,0.373437594,0.148250968
309,309,0.680579896,0.135278239,0.252337084,0,0.001996008,0.545301657,0.428242813,0.297704562,0.558675642,0,0.001996008,0.382875334,0.121904254
310,310,0.720280471,0.158483874,0.338665915,0,0.001996008,0.561796597,0.381614556,0.39161823,0.483245192,0,0.001996008,0.32866224,0.237035278
311,311,0.789529058,0.28802907,0.422739216,0,0.001996008,0.501499988,0.366789842,0.314037732,0.390271286,0,0.001996008,0.475491326,0.399257772
