,Regulon_ID,PCA_1VarRembrandt,PCA_1RandomPValRembrandt,PCA_1RandomPValNonMemberRembrandt,PCA_1VarFrench,PCA_1RandomPValFrench,PCA_1RandomPValNonMemberFrench,PCA_1VarIvyAtlas,PCA_1RandomPValIvyAtlas,PCA_1RandomPValNonMemberIvyAtlas,PCA_1VarGSE7696,PCA_1RandomPValGSE7696,PCA_1RandomPValNonMemberGSE7696,PCA_1Var,PCA_1RandomPVal,PCA_1RandomPValNonMember,Mutation,Regulator,RegMutation_Pval_allPatients,EigenGenePValAllPatients,EigenGene_tstat_allPatients,MutationRegulatorEdge,Fraction_of_edges_correctly_aligned,HRFrench,Cox-p-valueFrench,HRGSE7696,Cox-p-valueGSE7696,HRRembrandt,Cox-p-valueRembrandt,HR,p-value,SpearmanCorrelationEigenGene,SpearmanCorrelationPValEigenGene
1308,290,0.543640765,0.001996008,0.001996008,0.576573407,0.001996008,0.001996008,0.500965892,0.001996008,0.001996008,0.520473899,0.001996008,0.001996008,0.497889054,0.001996008,0.003992016,CDH9_code_potential_somatic,ENSG00000245848,0.026480526,0.01850957,-3.050507176,-1,1.0,4.907180138,9.24e-07,,,4.477740323,7.54e-06,2.191818819,0.028392592,0.696178202,3.59e-77
1309,290,0.543640765,0.001996008,0.001996008,0.576573407,0.001996008,0.001996008,0.500965892,0.001996008,0.001996008,0.520473899,0.001996008,0.001996008,0.497889054,0.001996008,0.003992016,CHD5_code_potential_somatic,ENSG00000245848,0.02594068,0.019010358,2.962654949,1,1.0,4.907180138,9.24e-07,,,4.477740323,7.54e-06,2.191818819,0.028392592,0.696178202,3.59e-77
1310,290,0.543640765,0.001996008,0.001996008,0.576573407,0.001996008,0.001996008,0.500965892,0.001996008,0.001996008,0.520473899,0.001996008,0.001996008,0.497889054,0.001996008,0.003992016,CLASS_I_PI3K_SIGNALING_EVENTS_PID_NCI_NATURE_nonsilent_somatic,ENSG00000245848,0.038600234,0.03386381,2.144427996,1,1.0,4.907180138,9.24e-07,,,4.477740323,7.54e-06,2.191818819,0.028392592,0.696178202,3.59e-77
1311,290,0.543640765,0.001996008,0.001996008,0.576573407,0.001996008,0.001996008,0.500965892,0.001996008,0.001996008,0.520473899,0.001996008,0.001996008,0.497889054,0.001996008,0.003992016,CPNE8_code_potential_somatic,ENSG00000245848,0.031842248,0.032547235,3.023522914,1,1.0,4.907180138,9.24e-07,,,4.477740323,7.54e-06,2.191818819,0.028392592,0.696178202,3.59e-77
1312,290,0.543640765,0.001996008,0.001996008,0.576573407,0.001996008,0.001996008,0.500965892,0.001996008,0.001996008,0.520473899,0.001996008,0.001996008,0.497889054,0.001996008,0.003992016,CXCR4_MEDIATED_SIGNALING_EVENTS_PID_NCI_NATURE_nonsilent_somatic,ENSG00000245848,0.045894325,0.039394542,2.079569871,1,1.0,4.907180138,9.24e-07,,,4.477740323,7.54e-06,2.191818819,0.028392592,0.696178202,3.59e-77
1313,290,0.543640765,0.001996008,0.001996008,0.576573407,0.001996008,0.001996008,0.500965892,0.001996008,0.001996008,0.520473899,0.001996008,0.001996008,0.497889054,0.001996008,0.003992016,CYP4F22_code_potential_somatic,ENSG00000245848,0.003146871,0.00592967,6.935433359,1,1.0,4.907180138,9.24e-07,,,4.477740323,7.54e-06,2.191818819,0.028392592,0.696178202,3.59e-77
1314,290,0.543640765,0.001996008,0.001996008,0.576573407,0.001996008,0.001996008,0.500965892,0.001996008,0.001996008,0.520473899,0.001996008,0.001996008,0.497889054,0.001996008,0.003992016,DNMBP_code_potential_somatic,ENSG00000245848,0.029691786,0.02819629,3.493694708,1,1.0,4.907180138,9.24e-07,,,4.477740323,7.54e-06,2.191818819,0.028392592,0.696178202,3.59e-77
1315,290,0.543640765,0.001996008,0.001996008,0.576573407,0.001996008,0.001996008,0.500965892,0.001996008,0.001996008,0.520473899,0.001996008,0.001996008,0.497889054,0.001996008,0.003992016,DSE_code_potential_somatic,ENSG00000245848,0.029934186,0.038536639,3.965256982,1,1.0,4.907180138,9.24e-07,,,4.477740323,7.54e-06,2.191818819,0.028392592,0.696178202,3.59e-77
1316,290,0.543640765,0.001996008,0.001996008,0.576573407,0.001996008,0.001996008,0.500965892,0.001996008,0.001996008,0.520473899,0.001996008,0.001996008,0.497889054,0.001996008,0.003992016,DSP_code_potential_somatic,ENSG00000245848,0.035258946,0.03295445,2.551178533,1,1.0,4.907180138,9.24e-07,,,4.477740323,7.54e-06,2.191818819,0.028392592,0.696178202,3.59e-77
1317,290,0.543640765,0.001996008,0.001996008,0.576573407,0.001996008,0.001996008,0.500965892,0.001996008,0.001996008,0.520473899,0.001996008,0.001996008,0.497889054,0.001996008,0.003992016,FBN1_code_potential_somatic,ENSG00000245848,0.002322291,0.005694807,-5.929744725,-1,1.0,4.907180138,9.24e-07,,,4.477740323,7.54e-06,2.191818819,0.028392592,0.696178202,3.59e-77
1318,290,0.543640765,0.001996008,0.001996008,0.576573407,0.001996008,0.001996008,0.500965892,0.001996008,0.001996008,0.520473899,0.001996008,0.001996008,0.497889054,0.001996008,0.003992016,HTR5A_code_potential_somatic,ENSG00000245848,0.021078974,0.017060675,3.723577676,1,1.0,4.907180138,9.24e-07,,,4.477740323,7.54e-06,2.191818819,0.028392592,0.696178202,3.59e-77
1319,290,0.543640765,0.001996008,0.001996008,0.576573407,0.001996008,0.001996008,0.500965892,0.001996008,0.001996008,0.520473899,0.001996008,0.001996008,0.497889054,0.001996008,0.003992016,IGF2BP1_code_potential_somatic,ENSG00000245848,0.029618389,0.019306034,-5.103090547,-1,1.0,4.907180138,9.24e-07,,,4.477740323,7.54e-06,2.191818819,0.028392592,0.696178202,3.59e-77
1320,290,0.543640765,0.001996008,0.001996008,0.576573407,0.001996008,0.001996008,0.500965892,0.001996008,0.001996008,0.520473899,0.001996008,0.001996008,0.497889054,0.001996008,0.003992016,INPP5J_code_potential_somatic,ENSG00000245848,0.02430254,0.02873337,-5.042624927,-1,1.0,4.907180138,9.24e-07,,,4.477740323,7.54e-06,2.191818819,0.028392592,0.696178202,3.59e-77
1321,290,0.543640765,0.001996008,0.001996008,0.576573407,0.001996008,0.001996008,0.500965892,0.001996008,0.001996008,0.520473899,0.001996008,0.001996008,0.497889054,0.001996008,0.003992016,IQSEC3_code_potential_somatic,ENSG00000245848,0.043959057,0.046461794,-4.179708642,-1,0.857142857,4.907180138,9.24e-07,,,4.477740323,7.54e-06,2.191818819,0.028392592,0.696178202,3.59e-77
1322,290,0.543640765,0.001996008,0.001996008,0.576573407,0.001996008,0.001996008,0.500965892,0.001996008,0.001996008,0.520473899,0.001996008,0.001996008,0.497889054,0.001996008,0.003992016,ITGB7_code_potential_somatic,ENSG00000245848,0.021888366,0.012089792,4.265843541,1,1.0,4.907180138,9.24e-07,,,4.477740323,7.54e-06,2.191818819,0.028392592,0.696178202,3.59e-77
1323,290,0.543640765,0.001996008,0.001996008,0.576573407,0.001996008,0.001996008,0.500965892,0.001996008,0.001996008,0.520473899,0.001996008,0.001996008,0.497889054,0.001996008,0.003992016,JHDM1D_code_potential_somatic,ENSG00000245848,0.026524306,0.021252763,-3.99893195,-1,0.666666667,4.907180138,9.24e-07,,,4.477740323,7.54e-06,2.191818819,0.028392592,0.696178202,3.59e-77
1324,290,0.543640765,0.001996008,0.001996008,0.576573407,0.001996008,0.001996008,0.500965892,0.001996008,0.001996008,0.520473899,0.001996008,0.001996008,0.497889054,0.001996008,0.003992016,KCNB2_code_potential_somatic,ENSG00000245848,0.049910841,0.046007951,2.787899895,1,1.0,4.907180138,9.24e-07,,,4.477740323,7.54e-06,2.191818819,0.028392592,0.696178202,3.59e-77
1325,290,0.543640765,0.001996008,0.001996008,0.576573407,0.001996008,0.001996008,0.500965892,0.001996008,0.001996008,0.520473899,0.001996008,0.001996008,0.497889054,0.001996008,0.003992016,KIF4A_code_potential_somatic,ENSG00000245848,0.001733281,0.008893946,-6.632107961,-1,1.0,4.907180138,9.24e-07,,,4.477740323,7.54e-06,2.191818819,0.028392592,0.696178202,3.59e-77
1326,290,0.543640765,0.001996008,0.001996008,0.576573407,0.001996008,0.001996008,0.500965892,0.001996008,0.001996008,0.520473899,0.001996008,0.001996008,0.497889054,0.001996008,0.003992016,KRTAP20-2_code_potential_somatic,ENSG00000245848,4.08e-08,2.95e-07,6.26978372,1,1.0,4.907180138,9.24e-07,,,4.477740323,7.54e-06,2.191818819,0.028392592,0.696178202,3.59e-77
1327,290,0.543640765,0.001996008,0.001996008,0.576573407,0.001996008,0.001996008,0.500965892,0.001996008,0.001996008,0.520473899,0.001996008,0.001996008,0.497889054,0.001996008,0.003992016,LAMC3_code_potential_somatic,ENSG00000245848,0.040239749,0.040541534,-2.852022929,-1,1.0,4.907180138,9.24e-07,,,4.477740323,7.54e-06,2.191818819,0.028392592,0.696178202,3.59e-77
1328,290,0.543640765,0.001996008,0.001996008,0.576573407,0.001996008,0.001996008,0.500965892,0.001996008,0.001996008,0.520473899,0.001996008,0.001996008,0.497889054,0.001996008,0.003992016,LOC440040_code_potential_somatic,ENSG00000245848,0.000563752,3.01e-05,4.452460793,1,1.0,4.907180138,9.24e-07,,,4.477740323,7.54e-06,2.191818819,0.028392592,0.696178202,3.59e-77
1329,290,0.543640765,0.001996008,0.001996008,0.576573407,0.001996008,0.001996008,0.500965892,0.001996008,0.001996008,0.520473899,0.001996008,0.001996008,0.497889054,0.001996008,0.003992016,LRFN2_code_potential_somatic,ENSG00000245848,0.02711356,0.021032935,-5.929384387,-1,1.0,4.907180138,9.24e-07,,,4.477740323,7.54e-06,2.191818819,0.028392592,0.696178202,3.59e-77
1330,290,0.543640765,0.001996008,0.001996008,0.576573407,0.001996008,0.001996008,0.500965892,0.001996008,0.001996008,0.520473899,0.001996008,0.001996008,0.497889054,0.001996008,0.003992016,MCM6_code_potential_somatic,ENSG00000245848,8.42e-07,0.003329968,7.223588787,1,1.0,4.907180138,9.24e-07,,,4.477740323,7.54e-06,2.191818819,0.028392592,0.696178202,3.59e-77
1331,290,0.543640765,0.001996008,0.001996008,0.576573407,0.001996008,0.001996008,0.500965892,0.001996008,0.001996008,0.520473899,0.001996008,0.001996008,0.497889054,0.001996008,0.003992016,MUC17_code_potential_somatic,ENSG00000245848,0.0080952,0.007190161,2.947923378,1,1.0,4.907180138,9.24e-07,,,4.477740323,7.54e-06,2.191818819,0.028392592,0.696178202,3.59e-77
1332,290,0.543640765,0.001996008,0.001996008,0.576573407,0.001996008,0.001996008,0.500965892,0.001996008,0.001996008,0.520473899,0.001996008,0.001996008,0.497889054,0.001996008,0.003992016,MYO18A_code_potential_somatic,ENSG00000245848,0.048107994,0.048927483,-3.974510538,-1,1.0,4.907180138,9.24e-07,,,4.477740323,7.54e-06,2.191818819,0.028392592,0.696178202,3.59e-77
1333,290,0.543640765,0.001996008,0.001996008,0.576573407,0.001996008,0.001996008,0.500965892,0.001996008,0.001996008,0.520473899,0.001996008,0.001996008,0.497889054,0.001996008,0.003992016,NAALADL1_code_potential_somatic,ENSG00000245848,8.04e-07,0.001666838,7.061455442,1,1.0,4.907180138,9.24e-07,,,4.477740323,7.54e-06,2.191818819,0.028392592,0.696178202,3.59e-77
1334,290,0.543640765,0.001996008,0.001996008,0.576573407,0.001996008,0.001996008,0.500965892,0.001996008,0.001996008,0.520473899,0.001996008,0.001996008,0.497889054,0.001996008,0.003992016,NEB_code_potential_somatic,ENSG00000245848,0.012906166,0.008543979,3.900586863,1,1.0,4.907180138,9.24e-07,,,4.477740323,7.54e-06,2.191818819,0.028392592,0.696178202,3.59e-77
1335,290,0.543640765,0.001996008,0.001996008,0.576573407,0.001996008,0.001996008,0.500965892,0.001996008,0.001996008,0.520473899,0.001996008,0.001996008,0.497889054,0.001996008,0.003992016,NELL1_code_potential_somatic,ENSG00000245848,0.046716293,0.013170999,2.760284684,1,1.0,4.907180138,9.24e-07,,,4.477740323,7.54e-06,2.191818819,0.028392592,0.696178202,3.59e-77
1336,290,0.543640765,0.001996008,0.001996008,0.576573407,0.001996008,0.001996008,0.500965892,0.001996008,0.001996008,0.520473899,0.001996008,0.001996008,0.497889054,0.001996008,0.003992016,NF1_code_potential_somatic,ENSG00000245848,0.017238099,0.023372752,2.404370699,1,1.0,4.907180138,9.24e-07,,,4.477740323,7.54e-06,2.191818819,0.028392592,0.696178202,3.59e-77
1337,290,0.543640765,0.001996008,0.001996008,0.576573407,0.001996008,0.001996008,0.500965892,0.001996008,0.001996008,0.520473899,0.001996008,0.001996008,0.497889054,0.001996008,0.003992016,NFIX_code_potential_somatic,ENSG00000245848,0.000175047,0.001035905,7.608395815,1,1.0,4.907180138,9.24e-07,,,4.477740323,7.54e-06,2.191818819,0.028392592,0.696178202,3.59e-77
1338,290,0.543640765,0.001996008,0.001996008,0.576573407,0.001996008,0.001996008,0.500965892,0.001996008,0.001996008,0.520473899,0.001996008,0.001996008,0.497889054,0.001996008,0.003992016,NLRP1_code_potential_somatic,ENSG00000245848,0.012717633,0.003622141,5.509498988,1,1.0,4.907180138,9.24e-07,,,4.477740323,7.54e-06,2.191818819,0.028392592,0.696178202,3.59e-77
1339,290,0.543640765,0.001996008,0.001996008,0.576573407,0.001996008,0.001996008,0.500965892,0.001996008,0.001996008,0.520473899,0.001996008,0.001996008,0.497889054,0.001996008,0.003992016,NSUN5_code_potential_somatic,ENSG00000245848,0.023783477,0.022511449,-5.391541582,-1,1.0,4.907180138,9.24e-07,,,4.477740323,7.54e-06,2.191818819,0.028392592,0.696178202,3.59e-77
1340,290,0.543640765,0.001996008,0.001996008,0.576573407,0.001996008,0.001996008,0.500965892,0.001996008,0.001996008,0.520473899,0.001996008,0.001996008,0.497889054,0.001996008,0.003992016,OR51F1_code_potential_somatic,ENSG00000245848,4.44e-17,1.89e-05,-11.65140032,-1,1.0,4.907180138,9.24e-07,,,4.477740323,7.54e-06,2.191818819,0.028392592,0.696178202,3.59e-77
1341,290,0.543640765,0.001996008,0.001996008,0.576573407,0.001996008,0.001996008,0.500965892,0.001996008,0.001996008,0.520473899,0.001996008,0.001996008,0.497889054,0.001996008,0.003992016,OR5D18_code_potential_somatic,ENSG00000245848,0.017442822,0.013229448,-4.567965453,-1,1.0,4.907180138,9.24e-07,,,4.477740323,7.54e-06,2.191818819,0.028392592,0.696178202,3.59e-77
1342,290,0.543640765,0.001996008,0.001996008,0.576573407,0.001996008,0.001996008,0.500965892,0.001996008,0.001996008,0.520473899,0.001996008,0.001996008,0.497889054,0.001996008,0.003992016,PCDH11X_code_potential_somatic,ENSG00000245848,0.042965317,0.04322587,-2.388885854,-1,1.0,4.907180138,9.24e-07,,,4.477740323,7.54e-06,2.191818819,0.028392592,0.696178202,3.59e-77
1343,290,0.543640765,0.001996008,0.001996008,0.576573407,0.001996008,0.001996008,0.500965892,0.001996008,0.001996008,0.520473899,0.001996008,0.001996008,0.497889054,0.001996008,0.003992016,PCDH9_code_potential_somatic,ENSG00000245848,0.024690013,0.030193718,-3.658786383,-1,0.833333333,4.907180138,9.24e-07,,,4.477740323,7.54e-06,2.191818819,0.028392592,0.696178202,3.59e-77
1344,290,0.543640765,0.001996008,0.001996008,0.576573407,0.001996008,0.001996008,0.500965892,0.001996008,0.001996008,0.520473899,0.001996008,0.001996008,0.497889054,0.001996008,0.003992016,PDGFR_BETA_SIGNALING_PATHWAY_PID_NCI_NATURE_nonsilent_somatic,ENSG00000245848,0.040613748,0.035825955,2.120159566,1,1.0,4.907180138,9.24e-07,,,4.477740323,7.54e-06,2.191818819,0.028392592,0.696178202,3.59e-77
1345,290,0.543640765,0.001996008,0.001996008,0.576573407,0.001996008,0.001996008,0.500965892,0.001996008,0.001996008,0.520473899,0.001996008,0.001996008,0.497889054,0.001996008,0.003992016,POLRMT_code_potential_somatic,ENSG00000245848,0.040886828,0.044193878,4.172611631,1,1.0,4.907180138,9.24e-07,,,4.477740323,7.54e-06,2.191818819,0.028392592,0.696178202,3.59e-77
1346,290,0.543640765,0.001996008,0.001996008,0.576573407,0.001996008,0.001996008,0.500965892,0.001996008,0.001996008,0.520473899,0.001996008,0.001996008,0.497889054,0.001996008,0.003992016,PPEF2_code_potential_somatic,ENSG00000245848,0.048705146,0.037875869,2.715021484,1,1.0,4.907180138,9.24e-07,,,4.477740323,7.54e-06,2.191818819,0.028392592,0.696178202,3.59e-77
1347,290,0.543640765,0.001996008,0.001996008,0.576573407,0.001996008,0.001996008,0.500965892,0.001996008,0.001996008,0.520473899,0.001996008,0.001996008,0.497889054,0.001996008,0.003992016,PRAME_code_potential_somatic,ENSG00000245848,0.021200652,0.021479707,4.874184097,1,1.0,4.907180138,9.24e-07,,,4.477740323,7.54e-06,2.191818819,0.028392592,0.696178202,3.59e-77
1348,290,0.543640765,0.001996008,0.001996008,0.576573407,0.001996008,0.001996008,0.500965892,0.001996008,0.001996008,0.520473899,0.001996008,0.001996008,0.497889054,0.001996008,0.003992016,PREX2_code_potential_somatic,ENSG00000245848,0.00543587,0.013892282,3.383143562,1,1.0,4.907180138,9.24e-07,,,4.477740323,7.54e-06,2.191818819,0.028392592,0.696178202,3.59e-77
1349,290,0.543640765,0.001996008,0.001996008,0.576573407,0.001996008,0.001996008,0.500965892,0.001996008,0.001996008,0.520473899,0.001996008,0.001996008,0.497889054,0.001996008,0.003992016,PRKCD_code_potential_somatic,ENSG00000245848,0.005093244,0.003557578,-9.248873889,-1,1.0,4.907180138,9.24e-07,,,4.477740323,7.54e-06,2.191818819,0.028392592,0.696178202,3.59e-77
1350,290,0.543640765,0.001996008,0.001996008,0.576573407,0.001996008,0.001996008,0.500965892,0.001996008,0.001996008,0.520473899,0.001996008,0.001996008,0.497889054,0.001996008,0.003992016,PROKR2_code_potential_somatic,ENSG00000245848,0.007515927,0.006053141,-4.777020254,-1,0.8,4.907180138,9.24e-07,,,4.477740323,7.54e-06,2.191818819,0.028392592,0.696178202,3.59e-77
1351,290,0.543640765,0.001996008,0.001996008,0.576573407,0.001996008,0.001996008,0.500965892,0.001996008,0.001996008,0.520473899,0.001996008,0.001996008,0.497889054,0.001996008,0.003992016,PRPF40B_code_potential_somatic,ENSG00000245848,0.02673767,0.022120939,-5.064514863,-1,0.8,4.907180138,9.24e-07,,,4.477740323,7.54e-06,2.191818819,0.028392592,0.696178202,3.59e-77
1352,290,0.543640765,0.001996008,0.001996008,0.576573407,0.001996008,0.001996008,0.500965892,0.001996008,0.001996008,0.520473899,0.001996008,0.001996008,0.497889054,0.001996008,0.003992016,RBPJL_code_potential_somatic,ENSG00000245848,0.04161062,0.039139907,3.441901957,1,1.0,4.907180138,9.24e-07,,,4.477740323,7.54e-06,2.191818819,0.028392592,0.696178202,3.59e-77
1353,290,0.543640765,0.001996008,0.001996008,0.576573407,0.001996008,0.001996008,0.500965892,0.001996008,0.001996008,0.520473899,0.001996008,0.001996008,0.497889054,0.001996008,0.003992016,RP1_code_potential_somatic,ENSG00000245848,0.042776838,0.042606266,-2.831106652,-1,1.0,4.907180138,9.24e-07,,,4.477740323,7.54e-06,2.191818819,0.028392592,0.696178202,3.59e-77
1354,290,0.543640765,0.001996008,0.001996008,0.576573407,0.001996008,0.001996008,0.500965892,0.001996008,0.001996008,0.520473899,0.001996008,0.001996008,0.497889054,0.001996008,0.003992016,RPSAP58_code_potential_somatic,ENSG00000245848,0.013960089,0.013952272,3.555732083,1,1.0,4.907180138,9.24e-07,,,4.477740323,7.54e-06,2.191818819,0.028392592,0.696178202,3.59e-77
1355,290,0.543640765,0.001996008,0.001996008,0.576573407,0.001996008,0.001996008,0.500965892,0.001996008,0.001996008,0.520473899,0.001996008,0.001996008,0.497889054,0.001996008,0.003992016,SALL4_code_potential_somatic,ENSG00000245848,3.52e-06,4.67e-05,-6.854894898,-1,1.0,4.907180138,9.24e-07,,,4.477740323,7.54e-06,2.191818819,0.028392592,0.696178202,3.59e-77
1356,290,0.543640765,0.001996008,0.001996008,0.576573407,0.001996008,0.001996008,0.500965892,0.001996008,0.001996008,0.520473899,0.001996008,0.001996008,0.497889054,0.001996008,0.003992016,SDK1_code_potential_somatic,ENSG00000245848,0.032018244,0.022413492,2.692914746,1,1.0,4.907180138,9.24e-07,,,4.477740323,7.54e-06,2.191818819,0.028392592,0.696178202,3.59e-77
1357,290,0.543640765,0.001996008,0.001996008,0.576573407,0.001996008,0.001996008,0.500965892,0.001996008,0.001996008,0.520473899,0.001996008,0.001996008,0.497889054,0.001996008,0.003992016,SDPR_code_potential_somatic,ENSG00000245848,0.042393483,0.021687528,4.090276266,1,1.0,4.907180138,9.24e-07,,,4.477740323,7.54e-06,2.191818819,0.028392592,0.696178202,3.59e-77
1358,290,0.543640765,0.001996008,0.001996008,0.576573407,0.001996008,0.001996008,0.500965892,0.001996008,0.001996008,0.520473899,0.001996008,0.001996008,0.497889054,0.001996008,0.003992016,SIGLEC6_code_potential_somatic,ENSG00000245848,0.036299315,0.02200832,2.781188778,1,1.0,4.907180138,9.24e-07,,,4.477740323,7.54e-06,2.191818819,0.028392592,0.696178202,3.59e-77
1359,290,0.543640765,0.001996008,0.001996008,0.576573407,0.001996008,0.001996008,0.500965892,0.001996008,0.001996008,0.520473899,0.001996008,0.001996008,0.497889054,0.001996008,0.003992016,SIGNALING_EVENTS_MEDIATED_BY_STEMCELLFACTORRECEPTOR,ENSG00000245848,0.045462384,0.040991708,2.063312008,1,1.0,4.907180138,9.24e-07,,,4.477740323,7.54e-06,2.191818819,0.028392592,0.696178202,3.59e-77
1360,290,0.543640765,0.001996008,0.001996008,0.576573407,0.001996008,0.001996008,0.500965892,0.001996008,0.001996008,0.520473899,0.001996008,0.001996008,0.497889054,0.001996008,0.003992016,SKAP2_code_potential_somatic,ENSG00000245848,0.026965239,0.017476476,4.915189897,1,1.0,4.907180138,9.24e-07,,,4.477740323,7.54e-06,2.191818819,0.028392592,0.696178202,3.59e-77
1361,290,0.543640765,0.001996008,0.001996008,0.576573407,0.001996008,0.001996008,0.500965892,0.001996008,0.001996008,0.520473899,0.001996008,0.001996008,0.497889054,0.001996008,0.003992016,SMARCA2_code_potential_somatic,ENSG00000245848,0.009791576,0.013754276,4.940172208,1,1.0,4.907180138,9.24e-07,,,4.477740323,7.54e-06,2.191818819,0.028392592,0.696178202,3.59e-77
