Regulon_ID,PCA_1VarFrench,PCA_1VarNonRegulonGeneSet,PCA_1RandomVarAvg,NumGoodCalls,PCA_1RandomPValFrench,Diff_PCA_1VarRegulonVsNonRegulon,Diff_PCA_1VarRegulonVsAvgRand,PCA_1VarNonMemberGeneSet,PCA_1RandomVarAvgNonMember,NumGoodCallsNonMember,PCA_1RandomPValNonMemberFrench,Diff_PCA_1VarRegulonVsNonMember,Diff_PCA_1VarRegulonVsAvgRandNonMember
178,0.556656192,0.239776217,0.288217238,0,0.001996008,0.316879975,0.268438955,0.22834581,0.32268865,0,0.001996008,0.328310382,0.233967542
179,0.580982194,0.268862147,0.307751627,0,0.001996008,0.312120047,0.273230567,0.232607711,0.380435279,0,0.001996008,0.348374483,0.200546915
180,0.625836069,0.217882003,0.299308346,0,0.001996008,0.407954066,0.326527722,0.255122699,0.44461935,0,0.001996008,0.370713369,0.181216719
181,0.814916827,0.198325427,0.27702117,0,0.001996008,0.6165914,0.537895656,0.370416266,0.729454605,0,0.001996008,0.44450056,0.085462222
182,0.748179442,0.296233268,0.379502845,0,0.001996008,0.451946174,0.368676597,0.328614782,0.439508026,0,0.001996008,0.41956466,0.308671416
183,0.767000724,0.207327292,0.317394406,0,0.001996008,0.559673432,0.449606318,0.309312534,0.460629173,0,0.001996008,0.45768819,0.306371551
184,0.671221915,0.231030111,0.327323869,0,0.001996008,0.440191805,0.343898046,0.306068207,0.499200119,0,0.001996008,0.365153709,0.172021796
185,0.511659553,0.223001574,0.32034679,0,0.001996008,0.288657979,0.191312762,0.250192529,0.356958856,0,0.001996008,0.261467024,0.154700697
186,0.763908055,0.270566379,0.384062224,0,0.001996008,0.493341676,0.379845831,0.326129119,0.443975375,0,0.001996008,0.437778936,0.319932681
187,0.739401766,0.27421396,0.402803216,0,0.001996008,0.465187806,0.33659855,0.288052357,0.411124466,0,0.001996008,0.451349409,0.328277301
188,0.74611244,0.286849592,0.41695507,0,0.001996008,0.459262848,0.32915737,0.383548491,0.502932852,0,0.001996008,0.362563949,0.243179588
189,0.521539117,0.240903005,0.362416091,7,0.015968064,0.280636111,0.159123026,0.308296882,0.376925206,0,0.001996008,0.213242234,0.14461391
190,0.568388602,0.186619138,0.184111911,0,0.001996008,0.381769464,0.384276691,0.26465481,0.516841588,0,0.001996008,0.303733792,0.051547014
191,0.528763493,0.192309438,0.266241223,0,0.001996008,0.336454055,0.26252227,0.163385009,0.293348102,0,0.001996008,0.365378484,0.235415391
192,0.636283991,0.222297304,0.328764021,0,0.001996008,0.413986687,0.307519971,0.245199826,0.403671283,0,0.001996008,0.391084165,0.232612708
193,0.609167704,0.259792738,0.321192765,0,0.001996008,0.349374966,0.287974939,0.236488725,0.374616042,0,0.001996008,0.372678979,0.234551662
194,0.481817634,0.180762244,0.283029821,1,0.003992016,0.30105539,0.198787814,0.226414261,0.287520862,0,0.001996008,0.255403374,0.194296772
195,0.594814443,0.230817241,0.320605993,0,0.001996008,0.363997202,0.27420845,0.267650867,0.395233305,0,0.001996008,0.327163576,0.199581138
196,0.804130164,0.224477273,0.368210177,0,0.001996008,0.579652891,0.435919987,0.422021378,0.609211952,0,0.001996008,0.382108786,0.194918212
197,0.897829731,0.241720305,0.403431244,0,0.001996008,0.656109425,0.494398487,0.48861106,0.491538012,0,0.001996008,0.40921867,0.406291719
198,0.54787553,0.240953812,0.388714746,8,0.017964072,0.306921717,0.159160784,0.283377351,0.334916665,0,0.001996008,0.264498179,0.212958865
199,0.712377577,0.2161252,0.388887066,0,0.001996008,0.496252376,0.323490511,0.391811896,0.478064038,0,0.001996008,0.320565681,0.234313538
200,0.69666282,0.188432046,0.355766372,0,0.001996008,0.508230774,0.340896448,0.283328648,0.472921665,0,0.001996008,0.413334172,0.223741155
201,0.684262092,0.250483043,0.412032413,0,0.001996008,0.433779049,0.272229679,0.389509513,0.500033492,0,0.001996008,0.294752579,0.1842286
202,0.591260747,0.174282402,0.168519723,0,0.001996008,0.416978345,0.422741024,0.37751701,0.570575669,0,0.001996008,0.213743737,0.020685078
203,0.710979007,0.205545822,0.232218795,0,0.001996008,0.505433184,0.478760212,0.224982357,0.652482485,0,0.001996008,0.48599665,0.058496522
204,0.513630587,0.200400538,0.255217676,0,0.001996008,0.313230048,0.258412911,0.356581708,0.420392657,0,0.001996008,0.157048879,0.09323793
205,0.716326124,0.166067268,0.248083721,0,0.001996008,0.550258856,0.468242403,0.280857775,0.464944332,0,0.001996008,0.435468349,0.251381792
206,0.481002307,0.184744756,0.268513572,0,0.001996008,0.296257551,0.212488735,0.257833306,0.297562043,0,0.001996008,0.223169001,0.183440264
207,0.766798692,0.181904224,0.301605781,0,0.001996008,0.584894468,0.465192911,0.336749674,0.464806248,0,0.001996008,0.430049018,0.301992445
208,0.671597402,0.179084028,0.353160619,0,0.001996008,0.492513373,0.318436782,0.285364101,0.387248831,0,0.001996008,0.386233301,0.284348571
209,0.814759507,0.226447103,0.323783264,0,0.001996008,0.588312404,0.490976242,0.33841892,0.684262324,0,0.001996008,0.476340587,0.130497183
210,0.842927298,0.261203983,0.369118167,0,0.001996008,0.581723315,0.473809132,0.438220333,0.684384817,0,0.001996008,0.404706965,0.158542481
211,0.76673521,0.336030291,0.460182529,0,0.001996008,0.430704919,0.306552681,0.343462722,0.419959567,0,0.001996008,0.423272488,0.346775644
212,0.598849518,0.18410405,0.182225094,0,0.001996008,0.414745468,0.416624424,0.225325936,0.556535237,0,0.001996008,0.373523582,0.042314281
213,0.678249145,0.220462859,0.253009043,0,0.001996008,0.457786285,0.425240102,0.302622609,0.590246302,0,0.001996008,0.375626536,0.088002843
214,0.589113339,0.24200938,0.292644537,0,0.001996008,0.34710396,0.296468803,0.260688434,0.390927605,6,0.013972056,0.328424905,0.198185734
215,0.574601076,0.286073594,0.314060177,0,0.001996008,0.288527482,0.260540899,0.243651774,0.367763147,0,0.001996008,0.330949302,0.206837928
216,0.842517548,0.199212012,0.299952003,0,0.001996008,0.643305536,0.542565545,0.348645522,0.729427868,0,0.001996008,0.493872026,0.11308968
217,0.736882882,0.29081703,0.3564312,0,0.001996008,0.446065851,0.380451682,0.28889998,0.530460351,0,0.001996008,0.447982902,0.206422531
218,0.525125825,0.178967527,0.28783285,0,0.001996008,0.346158298,0.237292975,0.264276245,0.351112298,0,0.001996008,0.26084958,0.174013527
220,0.833509585,0.226558108,0.381061844,0,0.001996008,0.606951478,0.452447741,0.388836932,0.678739332,0,0.001996008,0.444672654,0.154770253
221,0.600402636,0.183663522,0.17994774,0,0.001996008,0.416739114,0.420454896,0.238205521,0.560797534,0,0.001996008,0.362197115,0.039605102
222,0.713712724,0.171368213,0.223567862,0,0.001996008,0.542344512,0.490144863,0.311779996,0.409824785,0,0.001996008,0.401932728,0.30388794
223,0.691765842,0.259528915,0.294200536,0,0.001996008,0.432236927,0.397565306,0.262540681,0.532239416,0,0.001996008,0.429225161,0.159526426
224,0.654228977,0.24068334,0.347911269,0,0.001996008,0.413545637,0.306317708,0.27590894,0.44344483,0,0.001996008,0.378320037,0.210784147
225,0.627654859,0.209284033,0.336574073,0,0.001996008,0.418370826,0.291080786,0.273743369,0.316867064,0,0.001996008,0.35391149,0.310787795
226,0.679489872,0.373752056,0.46518036,6,0.013972056,0.305737816,0.214309512,0.312858271,0.391907637,0,0.001996008,0.366631601,0.287582235
227,0.754039043,0.20493668,0.308051013,0,0.001996008,0.549102363,0.44598803,0.383262292,0.667500361,0,0.001996008,0.370776751,0.086538682
228,0.740337736,0.226736792,0.375257522,0,0.001996008,0.513600943,0.365080213,0.358611803,0.573732093,0,0.001996008,0.381725933,0.166605643
229,0.736791447,0.249440328,0.385984879,0,0.001996008,0.487351119,0.350806568,0.392285287,0.541763182,0,0.001996008,0.34450616,0.195028264
230,0.748678041,0.135121566,0.349503041,0,0.001996008,0.613556475,0.399175001,0.28304862,0.445286112,0,0.001996008,0.465629421,0.30339193
231,0.628899541,0.199237588,0.201537438,0,0.001996008,0.429661954,0.427362103,0.278537205,0.552573671,0,0.001996008,0.350362336,0.076325871
232,0.938923129,0.181561796,0.255280062,0,0.001996008,0.757361333,0.683643067,0.593971199,0.707939872,0,0.001996008,0.34495193,0.230983257
233,0.589364189,0.181070835,0.306715738,0,0.001996008,0.408293354,0.28264845,0.223062665,0.399048002,0,0.001996008,0.366301524,0.190316187
234,0.904539478,0.167406372,0.345836109,0,0.001996008,0.737133105,0.558703369,0.661117636,0.594844307,0,0.001996008,0.243421842,0.309695171
235,0.592749902,0.173304347,0.166887084,0,0.001996008,0.419445555,0.425862818,0.405018063,0.573836726,0,0.001996008,0.187731838,0.018913176
236,0.502200595,0.220143455,0.221283197,0,0.001996008,0.28205714,0.280917398,0.206133953,0.40014078,0,0.001996008,0.296066642,0.102059815
237,0.487291218,0.234928655,0.263830432,0,0.001996008,0.252362564,0.223460787,0.264406528,0.310903967,0,0.001996008,0.222884691,0.176387251
238,0.517249333,0.244930973,0.248199038,0,0.001996008,0.27231836,0.269050294,0.149395663,0.379888894,0,0.001996008,0.367853669,0.137360438
239,0.678165809,0.202685834,0.21618668,0,0.001996008,0.475479975,0.461979129,0.194027095,0.620983324,0,0.001996008,0.484138713,0.057182485
240,0.332470883,0.21633125,0.231828891,2,0.005988024,0.116139633,0.100641992,0.150356431,0.200108907,0,0.001996008,0.182114452,0.132361976
241,0.581167145,0.268233328,0.284497064,0,0.001996008,0.312933817,0.296670081,0.244726591,0.39856327,0,0.001996008,0.336440554,0.182603875
242,0.589805887,0.226586758,0.252379941,0,0.001996008,0.363219129,0.337425947,0.200864071,0.473409323,0,0.001996008,0.388941816,0.116396565
243,0.640196528,0.240137127,0.276461245,0,0.001996008,0.400059402,0.363735283,0.254878217,0.410979842,0,0.001996008,0.385318311,0.229216686
244,0.748667358,0.181868754,0.239446617,0,0.001996008,0.566798604,0.509220741,0.327434095,0.671398711,0,0.001996008,0.421233263,0.077268647
245,0.620767797,0.281065005,0.310557027,0,0.001996008,0.339702792,0.310210769,0.246846119,0.387942842,0,0.001996008,0.373921678,0.232824955
246,0.668441912,0.260037184,0.299477774,0,0.001996008,0.408404728,0.368964138,0.324274456,0.412761,0,0.001996008,0.344167456,0.255680912
247,0.665146488,0.209525154,0.253848459,0,0.001996008,0.455621334,0.411298029,0.211561418,0.454223747,0,0.001996008,0.45358507,0.210922741
248,0.467103137,0.228589233,0.306613086,3,0.007984032,0.238513903,0.16049005,0.247616853,0.322957214,0,0.001996008,0.219486284,0.144145922
249,0.617855238,0.230328559,0.288296103,0,0.001996008,0.387526679,0.329559134,0.199629229,0.430479341,0,0.001996008,0.418226008,0.187375897
250,0.709012566,0.22380655,0.27410187,0,0.001996008,0.485206016,0.434910696,0.289717239,0.602186588,0,0.001996008,0.419295327,0.106825978
251,0.566693411,0.205582856,0.298532987,0,0.001996008,0.361110555,0.268160425,0.219931486,0.349579606,0,0.001996008,0.346761926,0.217113805
252,0.75299127,0.238104864,0.306096327,0,0.001996008,0.514886405,0.446894943,0.335502481,0.605761912,0,0.001996008,0.417488788,0.147229357
253,0.42023002,0.193933851,0.30398112,8,0.017964072,0.226296168,0.1162489,0.227190585,0.285713123,0,0.001996008,0.193039435,0.134516896
254,0.858618671,0.208859811,0.339671906,0,0.001996008,0.64975886,0.518946765,0.416321281,0.50445927,0,0.001996008,0.44229739,0.354159401
255,0.751428932,0.218374837,0.309482798,0,0.001996008,0.533054095,0.441946134,0.354065717,0.562009729,0,0.001996008,0.397363215,0.189419202
256,0.601376281,0.131184624,0.290937373,0,0.001996008,0.470191657,0.310438909,0.259320676,0.324849782,0,0.001996008,0.342055606,0.2765265
257,0.796773437,0.236638544,0.347961789,0,0.001996008,0.560134894,0.448811648,0.38018011,0.642889154,0,0.001996008,0.416593327,0.153884283
258,0.619413523,0.200909508,0.347018521,0,0.001996008,0.418504016,0.272395003,0.308908246,0.388144779,0,0.001996008,0.310505277,0.231268744
259,0.692131623,0.211715934,0.358488727,0,0.001996008,0.480415689,0.333642896,0.290364649,0.374462397,0,0.001996008,0.401766973,0.317669226
260,0.573899833,0.173726802,0.168457741,0,0.001996008,0.400173031,0.405442092,0.376799498,0.552217747,0,0.001996008,0.197100335,0.021682086
261,0.753358142,0.224157519,0.230136044,0,0.001996008,0.529200623,0.523222099,0.310446853,0.604886358,0,0.001996008,0.442911289,0.148471785
262,0.548064166,0.23524554,0.258844567,0,0.001996008,0.312818627,0.289219599,0.197601865,0.387677521,0,0.001996008,0.350462301,0.160386645
263,0.701812619,0.230064357,0.251147882,0,0.001996008,0.471748261,0.450664736,0.292727799,0.605107142,0,0.001996008,0.40908482,0.096705476
264,0.538253912,0.227843332,0.269295847,0,0.001996008,0.31041058,0.268958065,0.240912837,0.401544504,0,0.001996008,0.297341075,0.136709408
265,0.517959783,0.193008101,0.249524891,0,0.001996008,0.324951682,0.268434892,0.232338663,0.372304391,0,0.001996008,0.285621119,0.145655391
266,0.605733396,0.178244198,0.280022793,0,0.001996008,0.427489198,0.325710603,0.267330983,0.354267544,0,0.001996008,0.338402412,0.251465852
267,0.749993726,0.265382734,0.329261393,0,0.001996008,0.484610992,0.420732333,0.326250011,0.567356773,0,0.001996008,0.423743715,0.182636953
268,0.83627517,0.240435112,0.317319362,0,0.001996008,0.595840059,0.518955808,0.332023285,0.708171513,0,0.001996008,0.504251886,0.128103658
269,0.730148753,0.263669218,0.331633601,0,0.001996008,0.466479535,0.398515153,0.297785571,0.57006052,0,0.001996008,0.432363183,0.160088233
270,0.637133604,0.184502154,0.316587656,0,0.001996008,0.45263145,0.320545947,0.275318942,0.36804727,0,0.001996008,0.361814662,0.269086333
271,0.688923281,0.264472272,0.355880518,0,0.001996008,0.42445101,0.333042763,0.329096612,0.471951239,0,0.001996008,0.35982667,0.216972042
272,0.77423459,0.235212655,0.3525347,0,0.001996008,0.539021934,0.42169989,0.327069391,0.398780341,0,0.001996008,0.447165199,0.375454249
273,0.633839606,0.308883812,0.374227915,0,0.001996008,0.324955795,0.259611692,0.234882499,0.322006878,0,0.001996008,0.398957107,0.311832728
274,0.743082547,0.263624335,0.37270688,0,0.001996008,0.479458212,0.370375667,0.351847761,0.472041555,0,0.001996008,0.391234786,0.271040992
275,0.698819057,0.20655835,0.332141127,0,0.001996008,0.492260707,0.36667793,0.409788892,0.438385437,0,0.001996008,0.289030165,0.26043362
276,0.873463558,0.26163369,0.341815836,0,0.001996008,0.611829868,0.531647722,0.435324561,0.733766477,0,0.001996008,0.438138998,0.139697081
277,0.744834677,0.186404478,0.336415333,0,0.001996008,0.5584302,0.408419345,0.380021438,0.468087177,0,0.001996008,0.36481324,0.276747501
278,0.834903256,0.207986886,0.346538649,0,0.001996008,0.62691637,0.488364606,0.395079305,0.677763125,0,0.001996008,0.439823951,0.157140131
279,0.876213001,0.197018755,0.368436156,0,0.001996008,0.679194246,0.507776846,0.506156784,0.638570938,0,0.001996008,0.370056217,0.237642063
280,0.807901481,0.222903732,0.375955722,0,0.001996008,0.584997749,0.431945759,0.392536063,0.698099483,0,0.001996008,0.415365418,0.109801998
281,0.600194661,0.192236158,0.190038374,0,0.001996008,0.407958504,0.410156287,0.286625204,0.538278323,0,0.001996008,0.313569457,0.061916339
282,0.584714493,0.192286835,0.256036245,0,0.001996008,0.392427657,0.328678247,0.225372736,0.387656235,0,0.001996008,0.359341756,0.197058258
283,0.788840275,0.23210216,0.28318167,0,0.001996008,0.556738115,0.505658605,0.370518426,0.691677296,0,0.001996008,0.418321849,0.097162979
284,0.557133967,0.17889038,0.245881161,0,0.001996008,0.378243587,0.311252806,0.253389769,0.438936371,0,0.001996008,0.303744198,0.118197596
285,0.671387513,0.248186633,0.312822826,0,0.001996008,0.423200879,0.358564687,0.26242087,0.485021339,0,0.001996008,0.408966643,0.186366174
286,0.615308113,0.25074794,0.323838049,0,0.001996008,0.364560173,0.291470064,0.255657823,0.356277527,0,0.001996008,0.35965029,0.259030586
287,0.846683742,0.302620928,0.408825169,0,0.001996008,0.544062813,0.437858573,0.291252099,0.523774674,0,0.001996008,0.555431643,0.322909067
288,0.64586359,0.296222999,0.428937368,1,0.003992016,0.349640591,0.216926221,0.274134079,0.372908516,0,0.001996008,0.371729511,0.272955074
289,0.660235019,0.186912459,0.374271333,0,0.001996008,0.47332256,0.285963686,0.27999586,0.378513637,0,0.001996008,0.380239159,0.281721381
290,0.576573407,0.174529592,0.16805546,0,0.001996008,0.402043816,0.408517948,0.403425869,0.553579207,0,0.001996008,0.173147538,0.0229942
291,0.453947919,0.270060543,0.268186469,0,0.001996008,0.183887376,0.18576145,0.171014747,0.28898633,0,0.001996008,0.282933172,0.164961589
292,0.663403843,0.230987999,0.248908915,0,0.001996008,0.432415844,0.414494928,0.256851203,0.572853186,0,0.001996008,0.40655264,0.090550657
293,0.554181637,0.219968523,0.235575845,0,0.001996008,0.334213114,0.318605792,0.19291799,0.435147472,0,0.001996008,0.361263647,0.119034166
294,0.591073476,0.198164804,0.233433991,0,0.001996008,0.392908672,0.357639486,0.223549247,0.463799699,0,0.001996008,0.367524229,0.127273778
295,0.665904896,0.275599538,0.298727892,0,0.001996008,0.390305358,0.367177004,0.225866684,0.455474128,0,0.001996008,0.440038212,0.210430768
296,0.657231274,0.248904277,0.289155413,0,0.001996008,0.408326996,0.36807586,0.288991922,0.494754612,0,0.001996008,0.368239352,0.162476661
297,0.605477616,0.18010301,0.267952934,0,0.001996008,0.425374605,0.337524682,0.270947516,0.330527339,0,0.001996008,0.334530099,0.274950277
298,0.697343843,0.189841228,0.283914379,0,0.001996008,0.507502615,0.413429464,0.266683901,0.412180558,0,0.001996008,0.430659942,0.285163285
299,0.807005036,0.304039841,0.387688167,0,0.001996008,0.502965195,0.419316868,0.367400284,0.557263235,0,0.001996008,0.439604751,0.249741801
300,0.561249153,0.195084511,0.3335511,0,0.001996008,0.366164642,0.227698052,0.259548798,0.362659474,0,0.001996008,0.301700355,0.198589679
301,0.661455568,0.225742059,0.346610944,0,0.001996008,0.435713508,0.314844624,0.289046502,0.438594111,0,0.001996008,0.372409065,0.222861456
302,0.814759507,0.226447103,0.324602524,0,0.001996008,0.588312404,0.490156983,0.33841892,0.685612555,0,0.001996008,0.476340587,0.129146952
303,0.75196212,0.25411564,0.360800085,0,0.001996008,0.49784648,0.391162035,0.379891496,0.568943477,0,0.001996008,0.372070624,0.183018642
304,0.873463558,0.26163369,0.366413226,0,0.001996008,0.611829868,0.507050332,0.435324561,0.736304053,0,0.001996008,0.438138998,0.137159506
305,0.737670503,0.163043459,0.321488064,0,0.001996008,0.574627044,0.416182439,0.325835683,0.465196486,0,0.001996008,0.41183482,0.272474017
306,0.612597391,0.183701838,0.183672838,0,0.001996008,0.428895554,0.428924554,0.262847385,0.570373167,0,0.001996008,0.349750007,0.042224224
307,0.530690763,0.271289793,0.302345097,0,0.001996008,0.25940097,0.228345666,0.268514898,0.359967811,0,0.001996008,0.262175865,0.170722952
308,0.707071935,0.255951488,0.302133408,0,0.001996008,0.451120447,0.404938527,0.327764715,0.520032342,0,0.001996008,0.37930722,0.187039593
309,0.730198178,0.213731311,0.291893059,0,0.001996008,0.516466867,0.438305119,0.352562894,0.590864388,0,0.001996008,0.377635284,0.13933379
310,0.666690948,0.246664966,0.370283584,0,0.001996008,0.420025983,0.296407364,0.26964021,0.4035013,0,0.001996008,0.397050739,0.263189649
311,0.721232911,0.268122798,0.410633186,0,0.001996008,0.453110114,0.310599726,0.273101697,0.392473707,0,0.001996008,0.448131215,0.328759204
312,0.775509182,0.253410839,0.383388278,0,0.001996008,0.522098343,0.392120905,0.418324454,0.539638789,0,0.001996008,0.357184728,0.235870394
313,0.732632798,0.212141517,0.329806268,0,0.001996008,0.520491281,0.402826531,0.414179683,0.633331801,0,0.001996008,0.318453116,0.099300997
314,0.721560487,0.190274691,0.369263359,0,0.001996008,0.531285795,0.352297128,0.365235796,0.557825816,0,0.001996008,0.356324691,0.163734671
315,0.8032766,0.258367652,0.388722822,0,0.001996008,0.544908949,0.414553778,0.367682364,0.616500016,0,0.001996008,0.435594236,0.186776584
316,0.856936208,0.252358005,0.389507199,0,0.001996008,0.604578204,0.467429009,0.360167449,0.703204139,0,0.001996008,0.49676876,0.15373207
317,0.679718101,0.208406276,0.215648103,0,0.001996008,0.471311824,0.464069998,0.210498867,0.584169861,0,0.001996008,0.469219233,0.09554824
318,0.612712492,0.294043806,0.368974537,1,0.003992016,0.318668685,0.243737955,0.278337198,0.336443793,0,0.001996008,0.334375294,0.276268699
319,0.854193951,0.281344289,0.35779439,0,0.001996008,0.572849663,0.496399561,0.480207209,0.695660248,0,0.001996008,0.373986743,0.158533703
320,0.744211325,0.249771265,0.365422143,0,0.001996008,0.494440061,0.378789182,0.339074518,0.486709154,0,0.001996008,0.405136807,0.257502171
321,0.768621574,0.235438895,0.35203664,0,0.001996008,0.533182679,0.416584935,0.349343071,0.569988131,0,0.001996008,0.419278504,0.198633443
323,0.63798831,0.211023212,0.216209601,0,0.001996008,0.426965098,0.421778709,0.20816398,0.539332607,0,0.001996008,0.429824329,0.098655703
324,0.746193836,0.298385936,0.374246205,0,0.001996008,0.4478079,0.371947631,0.334789497,0.468116629,0,0.001996008,0.411404338,0.278077206
325,0.581615877,0.176002623,0.169737076,0,0.001996008,0.405613254,0.411878801,0.344514376,0.556364726,0,0.001996008,0.237101501,0.025251151
