,Regulon_ID,Regulator,RegulonGene,SpearmanCorrelationExp,SpearmanCorrelationPValExp,SpearmanCorrelationEigenGene,SpearmanCorrelationPValEigenGene
9512,2281,ENSG00000118689,ENSG00000158417,0.572661933,8.44E-32,0.759872966,7.04E-67
9513,2281,ENSG00000118689,ENSG00000118900,0.60119017,1.13E-35,0.759872966,7.04E-67
9514,2281,ENSG00000118689,ENSG00000170832,0.428812229,4.82E-17,0.759872966,7.04E-67
9515,2281,ENSG00000118689,ENSG00000095564,0.62451734,3.85E-39,0.759872966,7.04E-67
9516,2281,ENSG00000118689,ENSG00000108510,0.693619208,2.26E-51,0.759872966,7.04E-67
9517,2281,ENSG00000118689,ENSG00000054267,0.537240147,1.73E-27,0.759872966,7.04E-67
9518,2281,ENSG00000118689,ENSG00000163625,0.661714963,2.55E-45,0.759872966,7.04E-67
9519,2281,ENSG00000118689,ENSG00000184634,0.685509055,9.27E-50,0.759872966,7.04E-67
9520,2281,ENSG00000118689,ENSG00000167110,0.557932446,6.05E-30,0.759872966,7.04E-67
9521,2281,ENSG00000118689,ENSG00000141664,0.600765311,1.30E-35,0.759872966,7.04E-67
9522,2281,ENSG00000118689,ENSG00000111642,0.665888182,4.54E-46,0.759872966,7.04E-67
9523,2281,ENSG00000118689,ENSG00000116984,0.597644219,3.60E-35,0.759872966,7.04E-67
9524,2281,ENSG00000118689,ENSG00000118482,0.764057758,5.00E-68,0.759872966,7.04E-67
9525,2281,ENSG00000118689,ENSG00000061987,0.454118311,3.69E-19,0.759872966,7.04E-67
9526,2281,ENSG00000118689,ENSG00000138081,0.516552289,3.38E-25,0.759872966,7.04E-67
9527,2281,ENSG00000118689,ENSG00000066654,0.545873502,1.71E-28,0.759872966,7.04E-67
9528,2281,ENSG00000118689,ENSG00000157106,0.67062882,6.19E-47,0.759872966,7.04E-67
9529,2281,ENSG00000118689,ENSG00000159140,0.664060864,9.70E-46,0.759872966,7.04E-67
9530,2281,ENSG00000118689,ENSG00000185658,0.421259051,1.91E-16,0.759872966,7.04E-67
9531,1374,ENSG00000173153,ENSG00000101400,0.424094414,9.18E-07,0.506895358,1.89E-09
9532,1374,ENSG00000173153,ENSG00000134873,0.327880409,0.000201241,0.506895358,1.89E-09
9533,1374,ENSG00000173153,ENSG00000088682,0.50950118,1.51E-09,0.506895358,1.89E-09
9534,1374,ENSG00000173153,ENSG00000105516,0.452494099,1.32E-07,0.506895358,1.89E-09
9535,1374,ENSG00000173153,ENSG00000160209,0.382640441,1.16E-05,0.506895358,1.89E-09
9536,1374,ENSG00000173153,ENSG00000100711,0.538712825,1.09E-10,0.506895358,1.89E-09
9537,156,ENSG00000178573,ENSG00000027075,0.432725518,4.42E-16,0.355049849,5.71E-11
9538,156,ENSG00000178573,ENSG00000173269,0.320387691,4.27E-09,0.355049849,5.71E-11
9539,156,ENSG00000178573,ENSG00000113721,0.322981729,3.15E-09,0.355049849,5.71E-11
9540,156,ENSG00000178573,ENSG00000136111,0.357036919,4.39E-11,0.355049849,5.71E-11
9541,156,ENSG00000178573,ENSG00000008516,-0.034415452,0.53896416,0.355049849,5.71E-11
9542,156,ENSG00000178573,ENSG00000086991,0.215471716,9.97E-05,0.355049849,5.71E-11
9543,156,ENSG00000178573,ENSG00000197859,0.208221832,0.000171749,0.355049849,5.71E-11
9544,156,ENSG00000178573,ENSG00000173801,0.22493143,4.77E-05,0.355049849,5.71E-11
9545,156,ENSG00000178573,ENSG00000174804,0.305428252,2.34E-08,0.355049849,5.71E-11
9546,156,ENSG00000178573,ENSG00000138722,0.241487563,1.22E-05,0.355049849,5.71E-11
9547,156,ENSG00000178573,ENSG00000174059,0.361387284,2.45E-11,0.355049849,5.71E-11
9548,156,ENSG00000178573,ENSG00000066056,0.227756937,3.81E-05,0.355049849,5.71E-11
9549,156,ENSG00000178573,ENSG00000164867,0.240210498,1.36E-05,0.355049849,5.71E-11
9550,156,ENSG00000178573,ENSG00000130300,0.371289255,6.26E-12,0.355049849,5.71E-11
9551,156,ENSG00000178573,ENSG00000158825,0.312234429,1.09E-08,0.355049849,5.71E-11
9552,156,ENSG00000178573,ENSG00000130158,0.21720301,8.74E-05,0.355049849,5.71E-11
9553,156,ENSG00000178573,ENSG00000105538,0.218251872,8.06E-05,0.355049849,5.71E-11
9554,156,ENSG00000178573,ENSG00000203883,0.126931561,0.022935852,0.355049849,5.71E-11
9555,156,ENSG00000178573,ENSG00000138792,0.330805567,1.23E-09,0.355049849,5.71E-11
9556,156,ENSG00000178573,ENSG00000087237,0.165341833,0.002965778,0.355049849,5.71E-11
9557,156,ENSG00000178573,ENSG00000185339,0.455193882,8.00E-18,0.355049849,5.71E-11
9558,156,ENSG00000178573,ENSG00000276336,0.364156194,1.68E-11,0.355049849,5.71E-11
9559,156,ENSG00000178573,ENSG00000068001,0.186180487,0.000802185,0.355049849,5.71E-11
9560,156,ENSG00000178573,ENSG00000050555,0.266937438,1.22E-06,0.355049849,5.71E-11
9561,156,ENSG00000178573,ENSG00000160888,0.250130246,5.73E-06,0.355049849,5.71E-11
9562,156,ENSG00000178573,ENSG00000137273,0.199442372,0.000323703,0.355049849,5.71E-11
9563,1186,ENSG00000100811,ENSG00000001167,0.329980968,2.21E-08,0.471629101,1.40E-16
9564,1186,ENSG00000100811,ENSG00000198015,0.368842544,2.96E-10,0.471629101,1.40E-16
9565,1186,ENSG00000100811,ENSG00000167005,0.374937471,1.42E-10,0.471629101,1.40E-16
9566,1186,ENSG00000100811,ENSG00000153767,0.424820435,1.97E-13,0.471629101,1.40E-16
9567,1186,ENSG00000100811,ENSG00000145386,0.318930413,6.79E-08,0.471629101,1.40E-16
9568,1186,ENSG00000100811,ENSG00000136492,0.388683142,2.58E-11,0.471629101,1.40E-16
9569,1186,ENSG00000100811,ENSG00000167325,0.415824468,7.00E-13,0.471629101,1.40E-16
9570,1186,ENSG00000100811,ENSG00000096384,0.33080642,2.03E-08,0.471629101,1.40E-16
9571,1186,ENSG00000100811,ENSG00000108671,0.358593523,9.77E-10,0.471629101,1.40E-16
9572,1186,ENSG00000100811,ENSG00000114491,0.405546862,2.85E-12,0.471629101,1.40E-16
9573,1186,ENSG00000100811,ENSG00000039123,0.385496839,3.87E-11,0.471629101,1.40E-16
9574,1186,ENSG00000100811,ENSG00000104549,0.318628233,7.00E-08,0.471629101,1.40E-16
9575,1186,ENSG00000100811,ENSG00000100462,0.498573252,1.27E-18,0.471629101,1.40E-16
9576,1186,ENSG00000100811,ENSG00000117593,0.350176247,2.53E-09,0.471629101,1.40E-16
9577,1186,ENSG00000100811,ENSG00000143398,0.409573784,1.66E-12,0.471629101,1.40E-16
9578,1186,ENSG00000100811,ENSG00000079246,0.43835143,2.71E-14,0.471629101,1.40E-16
9579,1186,ENSG00000100811,ENSG00000057608,0.236214297,7.87E-05,0.471629101,1.40E-16
9580,2941,ENSG00000152977,ENSG00000197329,0.127089074,0.079775962,0.220754684,0.002149105
9581,2941,ENSG00000152977,ENSG00000139636,0.237527556,0.000937543,0.220754684,0.002149105
9582,2941,ENSG00000152977,ENSG00000148516,0.287937448,5.37E-05,0.220754684,0.002149105
9583,2941,ENSG00000152977,ENSG00000275837,0.274156104,0.000124123,0.220754684,0.002149105
9584,2941,ENSG00000152977,ENSG00000009413,0.248272596,0.000534082,0.220754684,0.002149105
9585,2941,ENSG00000152977,ENSG00000171988,0.050583839,0.487093763,0.220754684,0.002149105
9586,2941,ENSG00000152977,ENSG00000118922,0.192570267,0.007609302,0.220754684,0.002149105
9587,3298,ENSG00000105722,ENSG00000171865,0.423663909,5.65E-07,0.488746646,4.19E-09
9588,3298,ENSG00000105722,ENSG00000140259,0.467911449,2.26E-08,0.488746646,4.19E-09
9589,3298,ENSG00000105722,ENSG00000132305,0.550341011,1.42E-11,0.488746646,4.19E-09
9590,3298,ENSG00000105722,ENSG00000136875,0.484855769,5.79E-09,0.488746646,4.19E-09
9591,3298,ENSG00000105722,ENSG00000143971,0.435425984,2.51E-07,0.488746646,4.19E-09
9592,3298,ENSG00000105722,ENSG00000170606,0.447489937,1.06E-07,0.488746646,4.19E-09
9593,664,ENSG00000131408,ENSG00000104870,0.592148663,3.17E-12,0.54347037,3.47E-10
9594,664,ENSG00000131408,ENSG00000132356,0.360790657,7.46E-05,0.54347037,3.47E-10
9595,664,ENSG00000131408,ENSG00000088832,0.54566401,2.86E-10,0.54347037,3.47E-10
9596,664,ENSG00000131408,ENSG00000172594,0.47876588,6.22E-08,0.54347037,3.47E-10
9597,664,ENSG00000131408,ENSG00000092531,0.495660065,1.78E-08,0.54347037,3.47E-10
9598,664,ENSG00000131408,ENSG00000140678,0.50149136,1.14E-08,0.54347037,3.47E-10
9599,73,ENSG00000213928,ENSG00000106100,0.194222213,8.16E-06,0.287167425,2.49E-11
9600,73,ENSG00000213928,ENSG00000071073,0.251576431,6.00E-09,0.287167425,2.49E-11
9601,73,ENSG00000213928,ENSG00000139278,0.12500894,0.004303828,0.287167425,2.49E-11
9602,73,ENSG00000213928,ENSG00000172243,0.232405616,8.30E-08,0.287167425,2.49E-11
9603,73,ENSG00000213928,ENSG00000162745,0.140078124,0.001362932,0.287167425,2.49E-11
9604,73,ENSG00000213928,ENSG00000042980,0.235915813,5.22E-08,0.287167425,2.49E-11
9605,73,ENSG00000213928,ENSG00000116473,0.259457605,1.91E-09,0.287167425,2.49E-11
9606,73,ENSG00000213928,ENSG00000043462,0.351601437,1.41E-16,0.287167425,2.49E-11
9607,73,ENSG00000213928,ENSG00000155850,0.039812277,0.364917816,0.287167425,2.49E-11
9608,73,ENSG00000213928,ENSG00000142347,0.253882425,4.31E-09,0.287167425,2.49E-11
9609,73,ENSG00000213928,ENSG00000112297,0.168848172,0.000109338,0.287167425,2.49E-11
9610,73,ENSG00000213928,ENSG00000134755,-0.085068732,0.052536331,0.287167425,2.49E-11
9611,73,ENSG00000213928,ENSG00000110446,0.41308323,7.57E-23,0.287167425,2.49E-11
9612,73,ENSG00000213928,ENSG00000110934,0.285336883,3.37E-11,0.287167425,2.49E-11
9613,73,ENSG00000213928,ENSG00000132965,0.213052848,9.44E-07,0.287167425,2.49E-11
9614,73,ENSG00000213928,ENSG00000185811,0.213241799,9.22E-07,0.287167425,2.49E-11
9615,73,ENSG00000213928,ENSG00000177885,0.026266227,0.550090954,0.287167425,2.49E-11
9616,73,ENSG00000213928,ENSG00000163131,0.312697561,2.94E-13,0.287167425,2.49E-11
9617,73,ENSG00000213928,ENSG00000160255,0.263216751,1.09E-09,0.287167425,2.49E-11
9618,73,ENSG00000213928,ENSG00000011600,0.239684859,3.14E-08,0.287167425,2.49E-11
9619,73,ENSG00000213928,ENSG00000169413,0.299918753,2.87E-12,0.287167425,2.49E-11
9620,73,ENSG00000213928,ENSG00000005844,0.301129698,2.32E-12,0.287167425,2.49E-11
9621,73,ENSG00000213928,ENSG00000135838,0.312438371,3.08E-13,0.287167425,2.49E-11
9622,73,ENSG00000213928,ENSG00000183486,0.491249769,6.09E-33,0.287167425,2.49E-11
9623,73,ENSG00000213928,ENSG00000140749,0.270864509,3.40E-10,0.287167425,2.49E-11
9624,73,ENSG00000213928,ENSG00000155465,0.283241176,4.75E-11,0.287167425,2.49E-11
9625,73,ENSG00000213928,ENSG00000135124,0.286788754,2.65E-11,0.287167425,2.49E-11
9626,73,ENSG00000213928,ENSG00000162980,0.19896546,4.83E-06,0.287167425,2.49E-11
9627,73,ENSG00000213928,ENSG00000163513,0.247061138,1.14E-08,0.287167425,2.49E-11
9628,73,ENSG00000213928,ENSG00000070540,0.243495296,1.87E-08,0.287167425,2.49E-11
9629,73,ENSG00000213928,ENSG00000054219,0.168530949,0.000112692,0.287167425,2.49E-11
9630,73,ENSG00000213928,ENSG00000129038,0.154725453,0.000398403,0.287167425,2.49E-11
9631,73,ENSG00000213928,ENSG00000105339,0.20510997,2.40E-06,0.287167425,2.49E-11
9632,73,ENSG00000213928,ENSG00000196664,0.307252445,7.86E-13,0.287167425,2.49E-11
9633,73,ENSG00000213928,ENSG00000161638,0.057290124,0.192116525,0.287167425,2.49E-11
9634,73,ENSG00000213928,ENSG00000131446,0.315852812,1.65E-13,0.287167425,2.49E-11
9635,73,ENSG00000213928,ENSG00000137801,0.016385785,0.709312766,0.287167425,2.49E-11
9636,73,ENSG00000213928,ENSG00000134996,0.217482455,5.51E-07,0.287167425,2.49E-11
9637,73,ENSG00000213928,ENSG00000105974,0.0492066,0.262687598,0.287167425,2.49E-11
9638,73,ENSG00000213928,ENSG00000019582,0.382014698,1.64E-19,0.287167425,2.49E-11
9639,73,ENSG00000213928,ENSG00000216490,0.231793188,8.99E-08,0.287167425,2.49E-11
9640,73,ENSG00000213928,ENSG00000101336,0.271747819,2.96E-10,0.287167425,2.49E-11
9641,73,ENSG00000213928,ENSG00000197943,0.284968453,3.58E-11,0.287167425,2.49E-11
9642,73,ENSG00000213928,ENSG00000277377,0.238160872,3.86E-08,0.287167425,2.49E-11
9643,73,ENSG00000213928,ENSG00000003402,0.294521088,7.26E-12,0.287167425,2.49E-11
9644,73,ENSG00000213928,ENSG00000143119,0.293132286,9.19E-12,0.287167425,2.49E-11
9645,73,ENSG00000213928,ENSG00000121064,0.216293955,6.38E-07,0.287167425,2.49E-11
9646,73,ENSG00000213928,ENSG00000153071,0.141194338,0.001245874,0.287167425,2.49E-11
9647,73,ENSG00000213928,ENSG00000113269,0.148362292,0.000689201,0.287167425,2.49E-11
9648,73,ENSG00000213928,ENSG00000115956,0.276376107,1.43E-10,0.287167425,2.49E-11
9649,73,ENSG00000213928,ENSG00000140497,0.360487451,2.11E-17,0.287167425,2.49E-11
9650,73,ENSG00000213928,ENSG00000101347,0.360088297,2.30E-17,0.287167425,2.49E-11
9651,73,ENSG00000213928,ENSG00000143226,0.242484909,2.14E-08,0.287167425,2.49E-11
9652,73,ENSG00000213928,ENSG00000158473,0.109165089,0.012745431,0.287167425,2.49E-11
9653,73,ENSG00000213928,ENSG00000115414,0.076263709,0.082312001,0.287167425,2.49E-11
9654,73,ENSG00000213928,ENSG00000241399,0.164525244,0.000164275,0.287167425,2.49E-11
9655,73,ENSG00000213928,ENSG00000172724,0.021669403,0.622007524,0.287167425,2.49E-11
9656,73,ENSG00000213928,ENSG00000245848,0.310705291,4.22E-13,0.287167425,2.49E-11
9657,73,ENSG00000213928,ENSG00000168421,0.152548584,0.000481716,0.287167425,2.49E-11
9658,73,ENSG00000213928,ENSG00000138061,-0.069654758,0.112630967,0.287167425,2.49E-11
9659,73,ENSG00000213928,ENSG00000112343,0.323944786,3.61E-14,0.287167425,2.49E-11
9660,73,ENSG00000213928,ENSG00000107796,0.041839879,0.340986933,0.287167425,2.49E-11
9661,73,ENSG00000213928,ENSG00000142583,0.216632686,6.12E-07,0.287167425,2.49E-11
9662,73,ENSG00000213928,ENSG00000149418,0.05830879,0.184318583,0.287167425,2.49E-11
9663,73,ENSG00000213928,ENSG00000010671,0.28569729,3.18E-11,0.287167425,2.49E-11
9664,73,ENSG00000213928,ENSG00000020633,0.169575303,0.000102,0.287167425,2.49E-11
9665,73,ENSG00000213928,ENSG00000019169,-0.076238899,0.082412037,0.287167425,2.49E-11
9666,73,ENSG00000213928,ENSG00000170776,0.228552848,1.37E-07,0.287167425,2.49E-11
9667,73,ENSG00000213928,ENSG00000131370,-0.02147331,0.625164035,0.287167425,2.49E-11
9668,73,ENSG00000213928,ENSG00000141655,-0.094370797,0.031428063,0.287167425,2.49E-11
9669,73,ENSG00000213928,ENSG00000120280,0.156507947,0.000340398,0.287167425,2.49E-11
9670,73,ENSG00000213928,ENSG00000135677,0.221801201,3.23E-07,0.287167425,2.49E-11
9671,73,ENSG00000213928,ENSG00000147168,0.169129893,0.000106438,0.287167425,2.49E-11
9672,73,ENSG00000213928,ENSG00000129667,0.211252175,1.17E-06,0.287167425,2.49E-11
9673,73,ENSG00000213928,ENSG00000066294,0.144985402,0.000913958,0.287167425,2.49E-11
9674,73,ENSG00000213928,ENSG00000162711,0.09364691,0.032758334,0.287167425,2.49E-11
9675,73,ENSG00000213928,ENSG00000091136,0.01170245,0.790066824,0.287167425,2.49E-11
9676,73,ENSG00000213928,ENSG00000278154,0.276588614,1.38E-10,0.287167425,2.49E-11
9677,73,ENSG00000213928,ENSG00000137491,0.296295645,5.36E-12,0.287167425,2.49E-11
9678,73,ENSG00000213928,ENSG00000105697,0.120032448,0.006134794,0.287167425,2.49E-11
9679,73,ENSG00000213928,ENSG00000184922,0.191868598,1.05E-05,0.287167425,2.49E-11
9680,73,ENSG00000213928,ENSG00000083223,0.120219948,0.006054767,0.287167425,2.49E-11
9681,73,ENSG00000213928,ENSG00000125730,0.318438991,1.02E-13,0.287167425,2.49E-11
9682,73,ENSG00000213928,ENSG00000148908,0.214129035,8.29E-07,0.287167425,2.49E-11
9683,73,ENSG00000213928,ENSG00000137767,0.189222593,1.40E-05,0.287167425,2.49E-11
9684,73,ENSG00000213928,ENSG00000135604,0.048856434,0.266103239,0.287167425,2.49E-11
9685,73,ENSG00000213928,ENSG00000169403,0.259743422,1.83E-09,0.287167425,2.49E-11
9686,73,ENSG00000213928,ENSG00000073756,-0.046665654,0.288163739,0.287167425,2.49E-11
9687,73,ENSG00000213928,ENSG00000121552,0.11739438,0.007365881,0.287167425,2.49E-11
9688,73,ENSG00000213928,ENSG00000004399,0.128028495,0.003449913,0.287167425,2.49E-11
9689,73,ENSG00000213928,ENSG00000150782,0.181295931,3.20E-05,0.287167425,2.49E-11
9690,73,ENSG00000213928,ENSG00000159216,0.004800769,0.9130347,0.287167425,2.49E-11
9691,73,ENSG00000213928,ENSG00000100345,0.227248451,1.62E-07,0.287167425,2.49E-11
9692,73,ENSG00000213928,ENSG00000132170,0.029870473,0.496717192,0.287167425,2.49E-11
9693,73,ENSG00000213928,ENSG00000171608,0.154241126,0.000415685,0.287167425,2.49E-11
9694,73,ENSG00000213928,ENSG00000122862,0.234042769,6.69E-08,0.287167425,2.49E-11
9695,73,ENSG00000213928,ENSG00000125810,0.131528963,0.002654329,0.287167425,2.49E-11
9696,73,ENSG00000213928,ENSG00000158869,0.262386439,1.23E-09,0.287167425,2.49E-11
9697,73,ENSG00000213928,ENSG00000051523,0.290389757,1.46E-11,0.287167425,2.49E-11
9698,73,ENSG00000213928,ENSG00000119535,0.226695507,1.74E-07,0.287167425,2.49E-11
9699,73,ENSG00000213928,ENSG00000171860,0.248082961,9.84E-09,0.287167425,2.49E-11
9700,73,ENSG00000213928,ENSG00000169896,0.18967338,1.33E-05,0.287167425,2.49E-11
9701,73,ENSG00000213928,ENSG00000163814,0.03356527,0.444998842,0.287167425,2.49E-11
9702,73,ENSG00000213928,ENSG00000187688,0.186241102,1.92E-05,0.287167425,2.49E-11
9703,73,ENSG00000213928,ENSG00000162511,0.286448146,2.81E-11,0.287167425,2.49E-11
9704,73,ENSG00000213928,ENSG00000057252,0.252536039,5.23E-09,0.287167425,2.49E-11
9705,73,ENSG00000213928,ENSG00000128340,0.211022173,1.20E-06,0.287167425,2.49E-11
9706,73,ENSG00000213928,ENSG00000114013,0.303039781,1.66E-12,0.287167425,2.49E-11
9707,73,ENSG00000213928,ENSG00000185862,0.298392546,3.73E-12,0.287167425,2.49E-11
9708,73,ENSG00000213928,ENSG00000136305,0.21885325,4.66E-07,0.287167425,2.49E-11
9709,73,ENSG00000213928,ENSG00000136732,0.141346335,0.001230671,0.287167425,2.49E-11
9710,73,ENSG00000213928,ENSG00000136630,0.119982778,0.006156152,0.287167425,2.49E-11
9711,73,ENSG00000213928,ENSG00000023892,0.177427801,4.73E-05,0.287167425,2.49E-11
9712,73,ENSG00000213928,ENSG00000104774,0.286358108,2.85E-11,0.287167425,2.49E-11
9713,73,ENSG00000213928,ENSG00000111817,0.214805727,7.64E-07,0.287167425,2.49E-11
9714,73,ENSG00000213928,ENSG00000156711,0.031282831,0.476578835,0.287167425,2.49E-11
9715,73,ENSG00000213928,ENSG00000006747,0.179654767,3.78E-05,0.287167425,2.49E-11
9716,73,ENSG00000213928,ENSG00000111269,0.200222065,4.20E-06,0.287167425,2.49E-11
9717,73,ENSG00000213928,ENSG00000154734,0.061945979,0.158379951,0.287167425,2.49E-11
9718,73,ENSG00000213928,ENSG00000112799,0.303873251,1.43E-12,0.287167425,2.49E-11
9719,73,ENSG00000213928,ENSG00000134516,0.283846265,4.30E-11,0.287167425,2.49E-11
9720,73,ENSG00000213928,ENSG00000158270,0.20539152,2.33E-06,0.287167425,2.49E-11
9721,73,ENSG00000213928,ENSG00000059377,0.239258054,3.33E-08,0.287167425,2.49E-11
9722,73,ENSG00000213928,ENSG00000090382,0.150092641,0.000595022,0.287167425,2.49E-11
9723,73,ENSG00000213928,ENSG00000013364,0.299052767,3.33E-12,0.287167425,2.49E-11
9724,73,ENSG00000213928,ENSG00000111252,0.252798301,5.03E-09,0.287167425,2.49E-11
9725,73,ENSG00000213928,ENSG00000164733,0.127705126,0.003533374,0.287167425,2.49E-11
9726,73,ENSG00000213928,ENSG00000196954,0.1909101,1.17E-05,0.287167425,2.49E-11
9727,73,ENSG00000213928,ENSG00000099250,0.156437282,0.000342539,0.287167425,2.49E-11
9728,73,ENSG00000213928,ENSG00000160691,0.169965495,9.83E-05,0.287167425,2.49E-11
9729,73,ENSG00000213928,ENSG00000131724,0.178588991,4.21E-05,0.287167425,2.49E-11
9730,73,ENSG00000213928,ENSG00000141526,0.040360144,0.358350704,0.287167425,2.49E-11
9731,73,ENSG00000213928,ENSG00000168961,0.400553029,1.85E-21,0.287167425,2.49E-11
9732,73,ENSG00000213928,ENSG00000145685,0.279775699,8.32E-11,0.287167425,2.49E-11
9733,73,ENSG00000213928,ENSG00000262418,0.292319128,1.05E-11,0.287167425,2.49E-11
9734,73,ENSG00000213928,ENSG00000140030,0.280532871,7.37E-11,0.287167425,2.49E-11
9735,73,ENSG00000213928,ENSG00000173068,0.030579255,0.486554753,0.287167425,2.49E-11
9736,73,ENSG00000213928,ENSG00000103811,0.149046665,0.000650412,0.287167425,2.49E-11
9737,73,ENSG00000213928,ENSG00000136867,0.139026174,0.001482426,0.287167425,2.49E-11
9738,73,ENSG00000213928,ENSG00000110031,0.331277795,8.75E-15,0.287167425,2.49E-11
9739,73,ENSG00000213928,ENSG00000145779,0.131710148,0.002618111,0.287167425,2.49E-11
9740,73,ENSG00000213928,ENSG00000119655,0.253196516,4.75E-09,0.287167425,2.49E-11
9741,73,ENSG00000213928,ENSG00000175899,0.222785985,2.86E-07,0.287167425,2.49E-11
9742,73,ENSG00000213928,ENSG00000275565,0.223678939,2.55E-07,0.287167425,2.49E-11
9743,73,ENSG00000213928,ENSG00000133574,0.302579095,1.80E-12,0.287167425,2.49E-11
9744,73,ENSG00000213928,ENSG00000075420,0.125419188,0.004177562,0.287167425,2.49E-11
9745,73,ENSG00000213928,ENSG00000086730,0.378853387,3.42E-19,0.287167425,2.49E-11
9746,73,ENSG00000213928,ENSG00000143641,0.248027488,9.92E-09,0.287167425,2.49E-11
9747,73,ENSG00000213928,ENSG00000167851,0.210217294,1.32E-06,0.287167425,2.49E-11
9748,73,ENSG00000213928,ENSG00000174125,0.27187848,2.90E-10,0.287167425,2.49E-11
9749,73,ENSG00000213928,ENSG00000125753,0.191759699,1.07E-05,0.287167425,2.49E-11
9750,73,ENSG00000213928,ENSG00000111424,-0.024457618,0.577896035,0.287167425,2.49E-11
9751,73,ENSG00000213928,ENSG00000124357,0.312342359,3.13E-13,0.287167425,2.49E-11
9752,73,ENSG00000213928,ENSG00000110077,0.235360736,5.62E-08,0.287167425,2.49E-11
9753,73,ENSG00000213928,ENSG00000130592,0.089499193,0.041342385,0.287167425,2.49E-11
9754,73,ENSG00000213928,ENSG00000104894,0.332972983,6.27E-15,0.287167425,2.49E-11
9755,73,ENSG00000213928,ENSG00000119321,0.20523022,2.37E-06,0.287167425,2.49E-11
